word,definition
"bilaterality","the property of being symmetrical about a vertical plane"
"bilateralism","the property of being symmetrical about a vertical plane"
"baroreceptor","a sensory receptor that responds to pressure"
"betweenbrain","the posterior division of the forebrain"
"bilingualism","the ability to speak two languages colloquially"
"balletomania","extraordinary enthusiasm for ballets"
"backwardness","lack of normal development of intellectual capacities"
"bewilderment","confusion resulting from failure to understand"
"befuddlement","confusion resulting from failure to understand"
"bacteriology","the branch of medical science that studies bacteria in relation to disease"
"biogeography","dealing with the geographical distribution of animals and plants"
"biochemistry","the organic chemistry of compounds and processes occurring in organisms"
"behaviourism","an approach to psychology that emphasizes observable measurable behavior"
"biosystematy","use of data (e.g. cytogenetic or biochemical) to assess taxonomic relations especially within an evolutionary framework"
"broadcasting","a medium that disseminates via telecommunications"
"broadcasting","taking part in a radio or tv program"
"bibliography","a list of writings with time and place of publication (such as the writings of a single author or the works referred to in preparing a document etc.)"
"blatherskite","foolish gibberish"
"brinkmanship","the policy of pushing a dangerous situation to the brink of disaster (to the limits of safety)"
"billingsgate","foul-mouthed or obscene abuse"
"brain-teaser","a difficult problem"
"backgrounder","a press conference or interview in which a government official explains to reporters the background of an action or policy"
"butterscotch","a hard brittle candy made with butter and brown sugar"
"barley-sugar","a brittle transparent candy made by melting and cooling cane sugar"
"buttercrunch","lettuce with delicate and relatively crunchy leaves"
"battleground","a region where a battle is being (or has been) fought"
"benefactress","a woman benefactor"
"bachelorette","a young unmarried woman who lives alone"
"bantamweight","an amateur boxer who weighs no more than 119 pounds"
"bantamweight","weighs 115-126 pounds"
"boulevardier","a visitor of a city boulevard (especially in Paris)"
"bluestocking","a woman having literary or intellectual interests"
"bobby-socker","an adolescent girl wearing bobby socks (common in the 1940s)"
"basketweaver","someone skilled in weaving baskets"
"brain-worker","someone whose profession involves using his head to solve problems"
"bibliopolist","a dealer in secondhand books (especially rare or curious books)"
"bilingualist","a person who speaks two languages fluently"
"banderillero","the bullfighter who implants decorated darts (banderillas) into the neck or shoulders of the bull during a bull fight"
"biophysicist","a physicist who applies the methods of physics to biology"
"broncobuster","a person who breaks horses"
"backwoodsman","a man who lives on the frontier"
"blabbermouth","someone who gossips indiscreetly"
"butterflower","any of various plants of the genus Ranunculus"
"beggar-ticks","any of several plants of the genus Bidens having yellow flowers and prickly fruits that cling to fur and clothing"
"beggar-ticks","the seed of bur marigolds"
"bottle-grass","European foxtail naturalized in North America"
"bristlegrass","grasses of grasslands and woodlands having large gracefully arching spikes with long bristles beneath each spikelet"
"butter-print","tall annual herb or subshrub of tropical Asia having velvety leaves and yellow flowers and yielding a strong fiber"
"blastomycete","any of various yeastlike budding fungi of the genus Blastomyces"
"biosynthesis","production of a chemical compound by a living organism"
"bachelorhood","the state of being an unmarried man"
"bachelorhood","the time of a man's life prior to marriage"
"blissfulness","a state of extreme happiness"
"bacteriaemia","transient presence of bacteria (or other microorganisms) in the blood"
"bilharziasis","an infestation with or a resulting infection caused by a parasite of the genus Schistosoma"
"blastocytoma","a tumor composed of immature undifferentiated cells"
"bacteriacide","any chemical agent that destroys bacteria"
"bacteriostat","a chemical or biological material that inhibits bacterial growth"
"borosilicate","a salt of boric and silicic acids"
"blacktopping","a black bituminous material used for paving roads or other areas"
"benzoquinone","any of a class of aromatic yellow compounds including several that are biologically important as coenzymes or acceptors or vitamins"
"bioflavinoid","a vitamin that maintains the resistance of cell and capillary walls to permeation"
"bimillennium","a span of 2000 years"
"bimillennium","the 2000th anniversary (or the celebration of it)"
"considerably","to a great extent or degree"
"consequently","because of the reason given"
"consequently","as a consequence"
"commercially","in a commercial manner"
"cosmetically","for cosmetic purposes to improve appearance"
"contemptibly","in a manner deserving contempt"
"conclusively","in a conclusive way"
"collectively","in conjunction with"
"concurrently","overlapping in duration"
"consistently","in a systematic or consistent manner"
"contrariwise","contrary to expectations"
"contrariwise","with the order reversed"
"contrariwise","in a contrary disobedient manner"
"courageously","in a courageous manner"
"convincingly","in a convincing manner"
"convulsively","with convulsions, in a convulsive way"
"continuously","at every point"
"continuously","with unflagging resolve"
"conveniently","in a convenient manner"
