word,definition
"ribaldry","behavior or language bordering on indelicacy"
"ribaldry","ribald humor"
"rudeness","a manner that is rude and insulting"
"rudeness","a wild or unrefined state"
"ropiness","the property of being cohesive and sticky"
"rurality","a rural characteristic or trait"
"radiance","the quality of being bright and sending out rays of light"
"radiance","the amount of electromagnetic radiation leaving or arriving at a point on a surface"
"radiance","an attractive combination of good health and happiness"
"radiancy","the quality of being bright and sending out rays of light"
"rosiness","a dusty pink color"
"rosiness","a healthy reddish complexion"
"rosiness","a rosy color (especially in the cheeks) taken as a sign of good health"
"rankness","the attribute of having a strong offensive smell"
"rankness","the property of producing abundantly and sustaining vigorous and luxuriant growth"
"rapidity","a rate that is rapid"
"rareness","noteworthy scarcity"
"resource","a source of aid or support that may be drawn upon when needed"
"resource","the ability to deal resourcefully with unusual problems"
"resource","available source of wealth"
"receptor","an organ having nerve endings (in the skin or viscera or eye or ear or nose or mouth) that respond to stimulation"
"receptor","a cellular structure that is postulated to exist in order to mediate between a chemical agent that acts on nervous tissue and the physiological response"
"ribosome","an organelle in the cytoplasm of a living cell"
"rudiment","the remains of a body part that was functional at an earlier stage of life"
"rudiment","the elementary stages of any subject; usually plural"
"reliance","certainty based on past experience"
"reliance","the state of relying on something"
"reliving","a recurrence of a prior experience"
"reminder","an experience that causes you to remember something"
"reminder","a message that helps you remember something"
"reminder","someone who gives a warning so that a mistake can be avoided"
"reductio","(reduction to the absurd) a disproof by showing that the consequences of the proposition are absurd"
"religion","a strong belief in a supernatural power or powers that control human destiny"
"religion","an institution to express belief in a divine power"
"robotics","the area of AI concerned with the practical use of robots"
"rheology","the branch of physics that studies the deformation and flow of matter"
"rocketry","the branch of engineering science that studies rocket design and operation"
"rhetoric","study of the technique and rules for using language effectively (especially in public speaking)"
"rhetoric","loud and confused and empty talk"
"rhetoric","high-flown style"
"rhetoric","using language effectively to please or persuade"
"rightism","the ideology of the political right"
"retronym","a word introduced because an existing term has become inadequate"
"rescript","something that has been written again"
"rescript","the act of rewriting something"
"rescript","a legally binding command or decision entered on the court record (as if issued by a court or judge)"
"rescript","a reply by a Pope to an inquiry concerning a point of law or morality"
"rondelet","a shorter form of rondeau"
"rhapsody","an epic poem adapted for recitation"
"revising","editing that involves writing something again"
"roadbook","a guidebook describing the roads of a country"
"reckoner","a handbook of tables used to facilitate computation"
"reckoner","an expert at calculation (or at operating calculating machines)"
"registry","an official written record of names or events or transactions"
"rebutter","(law) a pleading by the defendant in reply to a plaintiff's surrejoinder"
"rebutter","a debater who refutes or disproves by offering contrary evidence or argument"
"rebuttal","(law) a pleading by the defendant in reply to a plaintiff's surrejoinder"
"rebuttal","the speech act of refuting by offering a contrary contention or argument"
"reproval","an act or expression of criticism and censure"
"reproach","a mild rebuke or criticism"
"reproach","disgrace or shame"
"reproach","express criticism towards"
"respects","a formal expression of esteem, often used with the verb 'pay'"
"repartee","adroitness and cleverness in reply"
"raillery","light teasing repartee"
"racecard","a program for a race meeting"
"rogation","a solemn supplication ceremony prescribed by the church"
"rippling","a small wave on the surface of a liquid"
"ricochet","a glancing rebound"
"ricochet","to spring back"
"rhonchus","a sound like whistling or snoring that is heard with a stethoscope during expiration as air passes through obstructed channels"
"rataplan","the sound made by beating a drum"
"roughage","coarse, indigestible plant food low in nutrients"
"rigatoni","tubular pasta in short ribbed pieces"
"rutabaga","the large yellow root of a rutabaga plant used as food"
"rutabaga","a cruciferous plant with a thick bulbous edible yellow root"
"rambutan","pleasantly acid bright red oval Malayan fruit covered with soft spines"
"rambutan","Malayan tree bearing spiny red fruit"
"rambotan","pleasantly acid bright red oval Malayan fruit covered with soft spines"
"rambotan","Malayan tree bearing spiny red fruit"
"rosemary","extremely pungent leaves used fresh or dried as seasoning for especially meats"
"rosemary","widely cultivated for its fragrant grey-green leaves used in cooking and in perfumery"
"rollmops","a pickled herring filet that has been rolled or wrapped around a pickle"
"ravigote","veloute sauce seasoned with chopped chervil, chives, tarragon, shallots and capers"
"rugelach","pastry made with a cream cheese dough and different fillings (as raisins and walnuts and cinnamon or chocolate and walnut and apricot preserves)"
"regiment","army unit smaller than a division"
"regiment","assign to a regiment"
"regiment","subject to rigid discipline, order, and systematization"
"regiment","form (military personnel) into a regiment"
"republic","a political system in which the supreme power lies in a body of citizens who can elect people to represent them"
"republic","a form of government whose head of state is not a monarch"
"riffraff","disparaging terms for the common people"
"reserves","civilians trained as soldiers but not part of the regular army"
"riverbed","a channel occupied (or formerly occupied) by a river"
"resister","someone who offers opposition"
"resister","someone who systematically obstructs some action that others want to take"
"reviewer","a writer who reports and analyzes events of the day"
"reviewer","someone who reads manuscripts and judges their suitability for publication"
"ruralist","a man who lives in the country and has country ways"
"ruralist","an advocate of rural living"
"repairer","a skilled worker who mends or repairs things"
"royalist","an advocate of the principles of monarchy"
"retailer","a merchant who sells goods at retail"
"redactor","someone who puts text into appropriate form for publication"
"rewriter","someone who puts text into appropriate form for publication"
"redeemer","someone who redeems or buys back (promissory notes or merchandise or commercial paper etc.)"
"raftsman","someone who travels by raft"
"railbird","a fan of racing who watches races from the outer rail of the track"
"restorer","a skilled worker who is employed to restore or refinish buildings or antique furniture"
"rakehell","a dissolute man in fashionable society"
"reliever","a pitcher who does not start the game"
"reliever","a person who reduces the intensity (e.g., of fears) and calms and pacifies"
"reliever","someone who takes the place of another (as when things get dangerous or difficult)"
"reasoner","someone who reasons logically"
"reporter","a person who investigates and reports or edits news stories"
"reveller","a celebrant who shares in a noisy party"
"revenuer","a government agent responsible for collecting revenue (especially one responsible for stopping bootlegging)"
"roommate","an associate who shares a room with you"
"rifleman","a soldier whose weapon is a rifle"
"rifleman","someone skilled in the use of a rifle"
"ravisher","a very attractive or seductive looking woman"
"ratifier","someone who expresses strong approval"
"reprover","someone who finds fault or imputes blame"
"rainfall","water falling in drops from vapor condensed in the atmosphere"
"raindrop","a drop of rain"
"redshift","(astronomy) a shift in the spectra of very distant galaxies toward longer wavelengths (toward the red end of the spectrum)"
"redberry","North American perennial herb with alternately compound leaves and racemes of small white flowers followed by bright red oval poisonous berries"
"redberry","small spiny evergreen shrub of western United States and Mexico with minute flowers and bright red berries"
"redmaids","succulent carpet-forming plant having small brilliant reddish-pink flowers"
"rapeseed","seed of rape plants"
"roquette","erect European annual often grown as a salad crop to be harvested when young and tender"
"ryegrass","any of several annual or perennial Eurasian grasses"
"reedmace","tall marsh plant with cylindrical seed heads that explode when mature shedding large quantities of down"
"ropebark","deciduous shrub of eastern North America having tough flexible branches and pliable bark and small yellow flowers"
"rockrose","small shrubs of scrub and dry woodland regions of southern Europe and North Africa"
"rockrose","any of numerous varieties of helianthemums having small rose-like yellow or white or reddish flowers"
"ravenala","giant treelike plant having edible nuts and leafstalks that yield a refreshing drink of clear watery sap"
"richweed","erect perennial strong-scented with serrate pointed leaves and a loose panicle of yellowish flowers"
"richweed","a plants of the genus Pilea having drooping green flower clusters and smooth translucent stems and leaves"
"rosewood","any of those hardwood trees of the genus Dalbergia that yield rosewood--valuable cabinet woods of a dark red or purplish color streaked and variegated with black"
"rosewood","hard dark reddish wood of a rosewood tree having a strongly marked grain"
"ribgrass","an Old World plantain with long narrow ribbed leaves widely established in temperate regions"
"rosebush","any of many shrubs of the genus Rosa that bear roses"
"roridula","either of 2 species of the genus Roridula"
"rockfoil","any of various plants of the genus Saxifraga"
"redbrush","common North American shrub with reddish purple twigs and white flowers"
"rhizopus","any of various rot causing fungi of the genus Rhizopus"
"roccella","a source of the dye archil and of litmus"
"receipts","the entire amount of income before any deductions are made"
"ratables","property that provides tax income for local governments"
"rake-off","a percentage (of winnings or loot or profit) taken by an operator or gangster"
"ripening","coming to full development"
"ripening","acquiring desirable qualities by being left undisturbed for some time"
"reuptake","a process of using up or consuming again"
"reducing","loss of excess weight (as by dieting)"
"reducing","any process in which electrons are added to an atom or ion (as by removing oxygen or adding hydrogen)"
"refining","the process of removing impurities (as from oil or metals or sugar etc.)"
"roentgen","a unit of radiation exposure"
"residuum","something left after other parts have been taken away"
"rowdyism","rowdy behavior"
"realness","the state of being actual or real"
"ringworm","infections of the skin or nails caused by fungi and appearing as itching circular patches"
"rachitis","childhood disease caused by deficiency of vitamin D and sunlight associated with impaired metabolism of calcium and phosphorus"
"rachitis","inflammation of the vertebral column"
"rhagades","cracks or fissures in the skin (especially around the mouth or anus)"
"rhinitis","an inflammation of the mucous membrane lining the nose, usually associated with nasal discharge"
"ripeness","the state of being ripe"
"rubidium","a soft silvery metallic element of the alkali metal group"
"reactant","a chemical substance that is present at the start of a chemical reaction"
"resinoid","a plastic containing resins"
"ratsbane","a white powdered poisonous trioxide of arsenic"
"rhyolite","very acid volcanic rock"
"retinene","either of two yellow to red retinal pigments formed from rhodopsin by the action of light"
"rotenone","a white crystalline insecticide that has low toxicity for mammals"
"raveling","a bit of fiber that has become separated from woven fabric"
"run-time","(computer science) the length of time it takes to execute a software program"
"run-time","the time at which a (software or multimedia) program is run"
"recreate","give new life or energy to"
"recreate","create anew"
"recreate","give encouragement to"
"recreate","engage in recreational activities rather than work"
"renovate","give new life or energy to"
"renovate","make brighter and prettier"
"renovate","restore to a previous or better condition"
"revivify","give new life or energy to"
"reawaken","awaken once again"
"readjust","adjust anew"
"readjust","adjust again after an initial failure"
"restrict","make more specific"
"restrict","place limits on (extent or access)"
"restrict","place restrictions on"
"restrict","place under restrictions"
"restrain","place limits on (extent or access)"
"restrain","hold back"
"restrain","to close within bounds, limit or hold back from movement"
"restrain","to compel or deter by or as if by threats"
"restrain","keep under control"
"regulate","check the emission of (sound)"
"regulate","fix or adjust the time, amount, degree, or rate of"
"regulate","shape or influence"
"regulate","bring into conformity with rules or principles or usage"
"redouble","to make twice as great or intense"
"redouble","to double again"
"redouble","to double in magnitude, extent, or intensity"
"re-start","take up or begin anew"
"re-start","start an engine again, for example"
"relocate","move or establish in a new location"
"relocate","become established in a new location"
"resettle","settle in a new place"
"rigidify","to make rigid and set into a conventional pattern"
"rigidify","to become rigid"
"reappear","appear again"
"reorient","set or arrange in a new or different determinate position"
"reorient","cause to turn"
"reorient","orient once again, after a disorientation"
"retrench","make a reduction, as in one's workforce"
"retrench","tighten one's belt"
"recharge","charge anew"
"recharge","load anew"
"resonate","be received or understood"
"resonate","sound with resonance"
"ruminate","reflect deeply on a subject"
"ruminate","chew the cuds"
"remember","recall knowledge from memory"
"remember","keep in mind for attention or consideration"
"remember","recapture the past"
"remember","call to remembrance"
"remember","exercise, or have the power of, memory"
"remember","mention as by way of greeting or to indicate friendship"
"remember","mention favorably, as in prayer"
"remember","show appreciation to"
"retrieve","recall knowledge from memory"
"retrieve","run after, pick up, and bring to the master"
"retrieve","go for and bring back"
"retrieve","get or find back"
"reassess","revise or renew one's assessment"
"relegate","assign to a class or kind"
"relegate","assign to a lower position"
"relegate","expel, as if by official decree"
"relegate","refer to another person for decision or judgment"
"re-argue","argue again"
"renounce","formally declare one's abandonment of"
"renounce","turn away from"
"renounce","leave (a job, post, or position) voluntarily"
"renounce","give up, such as power, as of monarchs and emperors, or duties and obligations"
"reinsure","insure again by assuming all or a part of the liability of an insurance company already covering a risk"
"reinsure","insure again by transferring to another insurance company all or a part of a liability assumed"
"reinsure","provide additional insurance for"
"rephrase","express the same message in different words"
"reaffirm","affirm once again"
"reassert","strengthen or make more firm"
"Romanize","write in the Latin alphabet"
"Romanise","write in the Latin alphabet"
"redefine","give a new or different definition of (a word)"
"redefine","give a new or different definition to"
"reassure","give or restore confidence in"
"reassure","cause to feel sure"
"reassail","assail again"
"refinish","give a new surface"
"rear-end","collide with the rear end of"
"resmudge","smudge again"
"redeploy","deploy anew"
"reforest","forest anew"
"reabsorb","undergo resorption"
"rekindle","arouse again"
"rekindle","kindle anew, as of a fire"
"roleplay","perform on a stage or theater"
"rehearse","engage in a rehearsal (of)"
"redesign","design anew, make a new design for"
"reinvent","create anew and make over"
"reinvent","bring back into existence"
"re-enter","enter again"
"recommit","send back to a committee"
"recommit","commit again"
"recommit","commit once again, as of a crime"
"redirect","channel into a new direction"
"resinate","impregnate with resin to give a special flavor to"
"reimpose","impose anew"
"resubmit","submit information again to a program or automatic system"
"re-equip","re-equip a factory or plant"
"reassign","transfer somebody to a different position or location of work"
"reignite","to ignite anew, as of something burning"
"resemble","appear like"
"resplend","be resplendent or radiant"
"rideable","capable of being ridden, as a horse."
"rideable","personal mode of transportation, often electric or motorized, used for urban commuting"
"scarcely","only a very short time before"
"scarcely","almost not"
"severely","to a severe or serious degree"
"severely","causing great damage or hardship"
"severely","with sternness"
"sprucely","in a stylish manner"
"someways","in some unspecified way or manner"
"somewhat","to a moderately sufficient extent or degree"
"somewhat","to a small degree or extent"
"slightly","to a small degree or extent"
"slightly","in a slim or slender manner"
"sometime","at some indefinite or unstated time"
"sometime","belonging to some prior time"
"stormily","in a stormy or violent manner"
"squarely","with firmness and conviction"
"squarely","firmly and solidly"
"squarely","in a square shape"
"squarely","directly and without evasion"
"squarely","in a straight direct way"
"straight","without deviation"
"straight","in a forthright manner"
"straight","in a straight line"
"straight","in keeping with the facts"
"straight","successive, without a break"
"straight","rigidly conventional or old-fashioned"
"straight","following a correct or logical method"
"straight","without water"
"straight","without evasion or compromise"
"straight","accurately fitted"
"straight","of hair, having no waves or curls"
"straight","erect in posture"
"straight","having no deviations"
"straight","free from curves or angles"
"straight","no longer coiled"
"straight","characterized by honesty and fairness"
"straight","neatly arranged"
"straight","a straight segment of a roadway or racecourse"
"straight","a poker hand with 5 consecutive cards, regardless of suit"
"steadily","at a steady rate or pace"
"steadily","in a steady manner"
"suddenly","quickly and without warning"
"suddenly","happening unexpectedly"
"suddenly","on impulse"
"scantily","in a sparse or scanty way"
"speedily","with rapid movements"
"silently","without speaking"
"secondly","in the second place"
"spinally","in the spine"
"suitably","in an appropriate manner"
"serially","in a serial manner"
"socially","in a social manner"
"socially","by or with respect to society"
"secretly","not openly"
"secretly","in secrecy"
"stupidly","in a stupid manner"
"superbly","used as an intensifier, extremely well"
"strongly","with strength or in a strong manner"
"strongly","in a powerful manner"
"sacredly","by religion"
"strictly","restricted to something"
"strictly","in a rigorous manner"
"strictly","in a stringent manner"
"savagely","in a vicious manner"
"savagely","wildly"
"solemnly","in a grave and sedate manner"
"smoothly","with no problems or difficulties"
"smoothly","in a smooth and diplomatic manner"
"seriatim","in a series"
"sensibly","with good sense or in a reasonable or intelligent manner"
"stepwise","proceeding in steps"
"stepwise","one thing at a time"
"stolidly","in a manner unrevealing of emotion or sensibility"
"securely","in a secure manner"
"securely","in an invulnerable manner"
"securely","in a manner free from fear or risk"
"securely","in a confident and unselfconscious manner"
"scienter","(law) deliberately or knowingly"
"skywards","toward the sky"
"sullenly","in a sullen manner"
"shrewdly","in a shrewd manner"
"slapdash","directly"
"slapdash","in a careless or reckless manner"
"slapdash","marked by great carelessness"
"spookily","in an unnatural eery manner"
"sociably","in a gregarious manner"
"sociably","in a sociable manner"
"staccato","separating the notes"
"staccato","in music, marked by or composed of disconnected parts or sounds"
"scurvily","in a despicable, ignoble manner"
"steaming","(used of heat) extremely"
"steaming","filled with steam or emitting moisture in the form of vapor or mist"
"seawards","in the direction of the sea"
"sedately","in a sedate manner"
"sultrily","in a sultry and sensual manner"
"serenely","in a peacefully serene manner"
"shabbily","in a mean and ungenerous manner"
"shabbily","so as to appear worn and threadbare or dilapidated"
"shaggily","in a shaggy manner"
"shiftily","in a shifty manner"
"stockily","so as to be stocky"
"sou'west","to, toward, or in the southwest"
"skimpily","in a skimpy manner"
"sky-high","to a very high level"
"sky-high","in a lavish or enthusiastic manner"
"sky-high","(with verb `to blow') destroyed completely"
"stuffily","in a stuffy manner"
"stodgily","in a stuffy manner"
"slangily","with slang"
"sturdily","in a sturdy manner"
"sparsely","in a sparse manner"
"sleepily","in a sleepy manner"
"sloppily","in a sloppy manner"
"spirally","with spirals"
"shoddily","in a shoddy manner"
"smuttily","in a smutty manner"
"stanchly","in a staunch manner"
"snootily","in a snobbish manner"
"sidelong","to, toward or at one side"
"sidelong","with the side toward someone or something"
"sidelong","on the side"
"sidelong","(used especially of glances) directed to one side with or as if with doubt or suspicion or envy"
"sidelong","inclining or directed to one side"
"sidelong","situated at or extending to the side"
"stickily","in a sticky viscid manner"
"stingily","in a stingy manner"
"sideways","to, toward or at one side"
"sideways","toward one side"
"sideways","from the side"
"sideways","with one side forward or to the front"
"sideways","(of movement) at an angle"
"somberly","in a somber manner"
"sideward","toward one side"
"sombrely","in a somber manner"
"sidewise","toward one side"
"sidewise","from the side"
"sidewise","with one side forward or to the front"
"signally","in a signal manner"
"signally","as a signal"
"sordidly","in a sordid or squalid way"
"smarmily","in an unctuous manner"
"supinely","in an indifferently supine manner"
"supinely","with the face upward"
"sneakily","in a surreptitious manner"
"surgical","performed with great precision"
"surgical","relating to or requiring or amenable to treatment by surgery especially as opposed to medicine"
"surgical","of or relating to or involving or used in surgery"
"saltlike","resembling a compound formed by replacing hydrogen in an acid by a metal"
"sluggish","slow and apathetic"
"sluggish","(of business) not active or brisk"
"sluggish","moving slowly"
"subacute","less than acute"
"stick-on","of something gummed in advance, for example a stamp"
"sequined","covered with beads or jewels or sequins"
"spangled","covered with beads or jewels or sequins"
"stricken","(used in combination) affected by something overwhelming"
"stricken","grievously affected especially by disease"
"stricken","put out of action (by illness)"
"sporting","involving risk or willingness to take a risk"
"sporting","exhibiting or calling for sportsmanship or fair play"
"sporting","preoccupied with the pursuit of pleasure and especially games of chance"
"sporting","relating to or used in sports"
"strained","struggling for effect"
"strained","lacking spontaneity"
"strained","lacking natural ease"
"strained","showing signs of mental and emotional tension"
"sensuous","taking delight in beauty"
"shitless","extremely frightened"
"seething","in constant agitation"
"selfless","showing unselfish concern for the welfare of others"
"sentient","endowed with feeling and unstructured consciousness"
"sentient","consciously perceiving"
"spirited","made lively or spirited"
"spirited","willing to face danger"
"spirited","marked by lively action"
"spirited","displaying animation, vigor, or liveliness"
"sandlike","resembling or containing or abounding in sand"
"sheepish","showing a sense of shame"
"sheepish","like or suggestive of a sheep in docility or stupidity or meekness or timidity"
"scheming","concealing crafty designs for advancing your own interest"
"scheming","used of persons"
"separate","standing apart"
"separate","have the connection undone"
"separate","independent"
"separate","a garment that can be purchased separately and worn in combinations with other garments"
"separate","a separately printed article that originally appeared in a larger publication"
"separate","divide into two or more branches so as to form a fork"
"separate","become separated into pieces or fragments"
"separate","mark as different"
"separate","arrange or order by classes or categories"
"separate","divide into components or constituents"
"separate","force, take, or pull apart"
"separate","come apart"
"separate","go one's own way"
"separate","make a division or separation"
"separate","discontinue an association or relation"
"separate","separate into parts or portions"
"separate","act as a barrier between"
"sinister","threatening or foreshadowing evil or tragic developments"
"sinister","on or starting from the wearer's left"
"sinister","stemming from evil characteristics or forces"
"sceptred","invested with legal power or official authority especially as symbolized by having a scepter"
"sounding","making or having a sound as specified"
"sounding","having volume or deepness"
"sounding","appearing to be as specified"
"sounding","the act of measuring depth of water (usually with a sounding line)"
"sounding","a measure of the depth of water taken with a sounding line"
"slumbery","inclined to or marked by drowsiness"
"subsonic","less than the speed of sound in a designated medium"
"sensible","aware intuitively or intellectually of something sensed"
"sensible","readily perceived by the senses"
"sensible","showing reason or sound judgment"
"sensible","able to feel or perceive"
"shuddery","provoking fear terror"
"soothing","freeing from fear and anxiety"
"soothing","affording physical relief"
"splendid","having great beauty and splendor"
"splendid","characterized by grandeur"
"splendid","very good"
"stunning","strikingly beautiful or attractive"
"stunning","commanding attention"
"stunning","causing or capable of causing bewilderment or shock or insensibility"
"stunning","causing great astonishment and consternation"
"spiteful","showing malicious ill will and a desire to hurt"
"stalwart","used especially of persons"
"stalwart","dependable"
"stalwart","having rugged physical strength"
"stalwart","a person who is loyal to their allegiance (especially in times of revolt)"
"shackled","bound by chains fastened around the ankles"
"semidark","partially devoid of light or brightness"
"silklike","having a smooth, gleaming surface reflecting light"
"shadowed","filled with shade"
"shimmery","glistening tremulously"
"strident","unpleasantly loud and harsh"
"strident","being sharply insistent on being heard"
"strident","of speech sounds produced by forcing air through a constricted passage (as `f', `s', `z', or `th' in both `thin' and `then')"
"strident","conspicuously and offensively loud"
"slothful","disinclined to work or exertion"
"sisterly","like or characteristic of or befitting a sister"
"scratchy","unpleasantly harsh or grating in sound"
"scratchy","lacking consistency"
"scratchy","easily irritated or annoyed"
"scratchy","causing abrasion"
"sculpted","cut into a desired shape"
"studious","marked by care and effort"
"studious","characterized by diligent study and fondness for reading"
"slipshod","marked by great carelessness"
"stemless","(of plants) having no apparent stem above ground"
"stemless","not having a stem"
"skirting","being all around the edges"
"sky-blue","of a deep somewhat purplish blue color similar to that of a clear October sky"
"sky-blue","a light shade of blue"
"sapphire","of something having the color of a blue sapphire"
"sapphire","a light shade of blue"
"sapphire","a transparent piece of sapphire that has been cut and polished and is valued as a precious gem"
"sapphire","a precious transparent stone of rich blue corundum valued as a gemstone"
"spotless","completely neat and clean"
"scrubbed","made clean by scrubbing"
"scabrous","dealing with salacious or indecent material"
"scabrous","rough to the touch"
"snuggled","drawn or pressed close to someone or something for or as if for affection or protection"
"seminude","partially clothed"
"starkers","(British informal) stark naked"
"stripped","with clothing stripped off"
"stripped","having everything extraneous removed including contents"
"stripped","having only essential or minimal features"
"spacious","(of buildings and rooms) having ample space"
"spacious","very large in expanse or scope"
"seamless","perfectly consistent and coherent"
"seamless","smooth, especially of skin"
"seamless","not having or joined by a seam or seams"
"singular","being a single and separate person or thing"
"singular","beyond or deviating from the usual or expected"
"singular","unusual or striking"
"singular","grammatical number category referring to a single item or unit"
"singular","composed of one member, set, or kind"
"singular","the single one of its kind"
"singular","the form of a word that is used to denote a singleton"
"standard","commonly used or supplied"
"standard","regularly and widely used or sold"
"standard","established or well-known or widely recognized as a model of authority or excellence"
"standard","conforming to or constituting a standard of measurement or value"
"standard","conforming to the established language usage of educated native speakers"
"standard","any distinctive flag"
"standard","an upright pole or beam (especially one used as a support)"
"standard","the ideal in terms of which something can be judged"
"standard","a basis for comparison"
"standard","the value behind the money in a monetary system"
"standard","a board measure = 1980 board feet"
"shifting","(of soil) unstable"
"shifting","changing position or direction"
"shifting","continuously varying"
"shifting","the act of moving from one place to another"
"straggly","growing or spreading sparsely or irregularly"
"straggly","spreading out in different directions"
"succinct","briefly giving the gist of something"
"splashed","covered with bright patches (often used in combination)"
"splashed","(of a fluid) having been propelled about in flying drops or masses"
"sociable","friendly and pleasant"
"sociable","inclined to or conducive to companionship with others"
"sociable","a party of people assembled to promote sociability and communal activity"
"standpat","old-fashioned and out of date"
"shakable","capable of being weakened"
"sporadic","recurring in scattered and irregular or unpredictable instances"
"striking","having a quality that thrusts itself into attention"
"striking","sensational in appearance or thrilling in effect"
"striking","the act of contacting one thing with another"
"striking","the physical coming together of two or more things"
"sizeable","large in amount or extent or degree"
"sizeable","fairly large"
"scathing","marked by harshly abusive criticism"
"sidereal","(of divisions of time) determined by daily motion of the stars"
"sidereal","of or relating to the stars or constellations"
"shredded","prepared by cutting"
"sedulous","marked by care and persistent effort"
"scorched","having everything destroyed so nothing is left salvageable by an enemy"
"scorched","dried out by heat or excessive exposure to sunlight"
"superior","(often followed by `to') above being affected or influenced by"
"superior","(sometimes followed by `to') not subject to or influenced by"
"superior","having a higher rank"
"superior","of or characteristic of high rank or importance"
"superior","of high or superior quality or performance"
"superior","having an orbit farther from the sun than the Earth's orbit"
"superior","written or printed above and to one side of another character"
"superior","a character or symbol set or printed or written above and immediately to one side of another character"
"superior","the head of a religious community"
"superior","one of greater rank or station or quality"
"superior","a combatant who is able to defeat rivals"
"sweeping","ignoring distinctions"
"sweeping","taking in or moving over (or as if over) a wide area"
"sweeping","the act of cleaning with a broom"
"sagittal","located in a plane that is parallel to the central plane of the sagittal suture"
"slashing","as if striking with slashing blows"
"stagnant","not growing or changing"
"stagnant","not circulating or flowing"
"stabbing","painful as if caused by a sharp instrument"
"stabbing","causing physical or especially psychological injury"
"suitable","worthy of being chosen especially as a spouse"
"suitable","meant or adapted for an occasion or use"
"stretchy","capable of being easily stretched and resuming former size or shape"
"spanking","quick and energetic"
"spanking","the act of slapping on the buttocks"
"supposed","based primarily on surmise rather than adequate evidence"
"supposed","doubtful or suspect"
"supposed","mistakenly believed"
"supposed","required or under orders"
"salaried","receiving a salary"
"salaried","for which money is paid"
"salaried","receiving or eligible for compensation"
"schmalzy","effusively or insincerely emotional"
"shrunken","reduced in efficacy or vitality or intensity"
"shrunken","lean and wrinkled by shrinkage as from age or illness"
"skittish","unpredictably excitable (especially of horses)"
"sneering","expressive of contempt"
"sixpenny","of trifling worth"
"seasoned","rendered competent through trial and experience"
"seasoned","aged or processed"
"skeletal","very thin especially from disease or hunger or cold"
"skeletal","of or relating to or forming or attached to a skeleton"
"starting","appropriate to the beginning or start of an event"
"starting","(especially of eyes) bulging or protruding as with fear"
"starting","a turn to be a starter (in a game at the beginning)"
"spavined","(of horses) afflicted with a swelling of the hock-joint"
"swayback","having abnormal sagging of the spine (especially in horses)"
"spinnbar","capable of being spun into fibres"
"subhuman","unfit for human beings"
"subhuman","less than human or not worthy of a human being"
"scowling","sullen or unfriendly in appearance"
"stinking","offensively malodorous"
"stinking","very bad"
"sundried","dried naturally by the sun"
"serflike","like someone in servitude"
"specific","stated explicitly or in detail"
"specific","(sometimes followed by `to') applying to or characterized by or distinguishing something particular or special or unique"
"specific","being or affecting a disease produced by a particular microorganism or condition"
"specific","relating to or distinguishing or constituting a taxonomic species"
"specific","a medicine that has a mitigating effect on a specific disease"
"specific","a fact about some part (as opposed to general)"
"steepish","somewhat steep"
"shrewish","continually complaining or faultfinding"
"snappish","apt to speak irritably"
"spurious","intended to deceive"
"spurious","born out of wedlock"
"spurious","plausible but false"
"smashing","very good"
"smashing","the act of breaking something into small pieces"
"semihard","somewhat hard"
"semisoft","somewhat soft"
"sanguine","inclined to a healthy reddish color often associated with outdoor life"
"sanguine","confidently optimistic and cheerful"
"sanguine","a blood-red color"
"sibilant","of speech sounds produced by forcing air through a constricted passage (as `f', `s', `z', or `th' in both `thin' and `then')"
"sibilant","a consonant characterized by a hissing sound (like s or sh)"
"sanative","tending to cure or restore to health"
"salutary","tending to promote physical well-being"
"sunburnt","suffering from overexposure to direct sunlight"
"supernal","of heaven or the spirit"
"supernal","being or coming from on high"
"sublunar","of this earth"
"sublunar","situated between the earth and the moon"
"spouting","propelled violently in a usually narrow stream"
"spurting","propelled violently in a usually narrow stream"
"slanting","having an oblique or slanted direction"
"shameful","(used of conduct or character) deserving or bringing disgrace or shame"
"shameful","giving offense to moral sensibilities and injurious to reputation"
"stand-up","requiring a standing position"
"storeyed","having stories as indicated"
"sleeping","lying with head on paws as if sleeping"
"sleeping","the suspension of consciousness and decrease in metabolic rate"
"sleeping","quiet and inactive restfulness"
"sleeping","the state of being asleep"
"stooping","having the back and shoulders rounded"
"screechy","having or making a high-pitched sound such as that made by a mouse or a rusty hinge"
"standing","having a supporting base"
"standing","executed in or initiated from a standing position"
"standing","of fluids, not moving or flowing"
"standing","not created for a particular occasion"
"standing","of persons, on their feet"
"standing","permanent"
"standing","the act of assuming or maintaining an erect upright position"
"standing","an ordered listing of scores or results showing the relative positions of competitors (individuals or teams) in a sporting event"
"standing","social or financial or professional status or reputation"
"swimming","applied to a fish depicted horizontally"
"swimming","filled or brimming with tears"
"swimming","the act of swimming"
"sizzling","hot enough to burn with or as if with a hissing sound"
"sizzling","characterized by intense emotion or interest or excitement"
"stifling","characterized by oppressive heat and humidity"
"stifling","forceful prevention"
"solitary","being the only one"
"solitary","devoid of creatures"
"solitary","characterized by or preferring solitude"
"solitary","lacking companions or companionship"
"solitary","of plants and animals"
"solitary","one who lives in solitude"
"solitary","confinement of a prisoner in isolation from other prisoners"
"sticking","extending out above or beyond a surface or boundary"
"smoothed","made smooth by ironing"
