word,definition
"typhoid fever","serious infection marked by intestinal inflammation and ulceration"
"tinea pedis","fungal infection of the feet"
"tinea barbae","fungal infection of the face and neck"
"tinea corporis","fungal infection of nonhairy parts of the skin"
"tinea cruris","fungal infection of the groin (most common in men)"
"tuberculoid leprosy","leprosy characterized by tumors in the skin and cutaneous nerves"
"tinea unguium","fungal infection of the nails (especially toenails)"
"trisomy 21","a congenital disorder caused by having an extra 21st chromosome"
"tropical sore","leishmaniasis of the skin"
"throat infection","an infection of the oral pharynx and tonsils by streptococcus"
"tapeworm infection","intestinal infection by a species of parasitic tapeworm"
"thermic fever","sudden prostration due to exposure to the sun or excessive heat"
"thalassemia major","a fatal form of homozygous thalassemia (inherited from both parents) in which there is no hemoglobin"
"thalassaemia major","a fatal form of homozygous thalassemia (inherited from both parents) in which there is no hemoglobin"
"thread blight","a disease of tropical woody plants, like cacao or tea or citrus"
"tomato blight","a disease of tomato plants"
"tomato yellows","a disease of tomato plants"
"twig blight","a disease of the ends of twigs of woody plants"
"talipes valgus","deformity of the foot in which the foot is twisted outward"
"talipes equinus","talipes in which the toes are pointed downward"
"temporal arteritis","inflammation of the temporal arteries"
"thoracic actinomycosis","a serious form of actinomycosis that affects the chest"
"thresher's lung","alveolitis caused by an allergic reaction to fungal spores in the dust that is inhaled from moldy hay"
"testicular cancer","malignant tumor of the testis"
"trophoblastic cancer","malignant neoplasm of the uterus derived from the epithelium of the chorion"
"tobacco wilt","disease of tomatoes and potatoes and tobacco etc caused by the bacterium Pseudomonas solanacearum"
"tobacco mosaic","a plant disease causing discoloration of the leaves of tobacco plants"
"tomato streak","disease of a wide range of plants (tomatoes, potatoes, peas) resulting from a mixed infection of potato and tomato mosaic"
"trench foot","resembling frostbite but without freezing"
"toe crack","a crack on the forepart of a horse's hindfoot"
"third-degree burn","burn characterized by destruction of both epidermis and dermis"
"tension headache","a headache located at the back of the head"
"trigeminal neuralgia","intense paroxysmal neuralgia along the trigeminal nerve"
"tic douloureux","intense paroxysmal neuralgia along the trigeminal nerve"
"tennis elbow","painful inflammation of the tendon at the outer border of the elbow resulting from overuse of lower arm muscles (as in twisting of the hand)"
"tendonous synovitis","inflammation of a tendon and its enveloping sheath"
"the shits","diarrhea"
"the trots","diarrhea"
"toper's nose","enlargement of the nose with dilation of follicles and redness and prominent vascularity of the skin"
"tropical sprue","a chronic disorder that occurs in tropical and non-tropical forms and in both children and adults"
"toxic shock","syndrome resulting from a serious acute (sometimes fatal) infection associated with the presence of staphylococcus"
"thin air","nowhere to be found in a giant void"
"tongue tie","a congenital anomaly in which the mucous membrane under the tongue is too short limiting the mobility of the tongue"
"tough luck","an unfortunate state resulting from unfavorable outcomes"
"tragic flaw","the character flaw or error of a tragic hero that leads to his downfall"
"thermal pollution","harm to lakes and rivers resulting from the release of excessive waste heat into them"
"toxic condition","the physiological state produced by a poison or other toxic substance"
"tibia valga","an inward slant of the thigh"
"tone deafness","an inability to distinguish differences in pitch"
"thrombocytopenic purpura","purpura associated with a reduction in circulating blood platelets which can result from a variety of factors"
"tunnel vision","visual impairment involving a loss of peripheral vision"
"titanic acid","a white weak acid that is a hydrated form of titanium dioxide"
"titanium dioxide","a white powder used as a pigment for its high covering power and durability"
"titanium oxide","a white powder used as a pigment for its high covering power and durability"
"titanic oxide","a white powder used as a pigment for its high covering power and durability"
"thermosetting compositions","a material that hardens when heated and cannot be remolded"
"thermosetting resin","a material that hardens when heated and cannot be remolded"
"tribasic acid","an acid containing three replaceable hydrogen atoms per molecule"
"tetrabasic acid","an acid containing four replaceable hydrogen atoms per molecule"
"tetraethyl lead","a clear oily poisonous liquid added to gasoline to prevent knocking"
"transuranic element","any element having an atomic number greater than 92 (which is the atomic number of uranium)"
"thermoplastic resin","a material that softens when heated and hardens again when cooled"
"terbium metal","a separate group of related lanthanides, including terbium, europium, gadolinium, and sometimes dysprosium"
"terra alba","a fine usually white clay formed by the weathering of aluminous minerals (as feldspar)"
"terra alba","fine white clay used in making tobacco pipes and pottery and in whitening leather"
"terra alba","finely pulverized gypsum used especially as a pigment"
"town gas","coal gas manufactured for domestic and industrial use"
"type metal","an alloy of tin and lead and antimony used to make printing type"
"transparent quartz","a clear quartz used in making electronic and optical equipment"
"thiamine pyrophosphate","a coenzyme important in respiration in the Krebs cycle"
"template RNA","the template for protein synthesis"
"toxic waste","poisonous waste materials"
"tartar emetic","a poisonous colorless salt used as a mordant and in medicine"
"tall oil","an oil derived from wood pulp and used in making soaps or lubricants"
"tetradecanoic acid","a saturated fatty acid occurring naturally in animal and vegetable fats"
"tar paper","a heavy paper impregnated with tar and used as part of a roof for waterproofing"
"ticker tape","a continuous thin ribbon of paper on which stock quotes are written"
"tetanus antitoxin","antitoxin given for short-term immunization against tetanus in cases of possible exposure to the tetanus bacillus"
"toxin antitoxin","a mixture of toxin and antitoxin used to immunize against a disease"
"tin pyrites","a dark grey mineral with a metallic luster that is a source of tin"
"tetanus immunoglobulin","sterile solution of globulins derived from the blood plasma of a person who has been immunized for tetanus"
"tetrasodium pyrophosphate","a sodium salt of pyrophosphoric acid used as a builder in soaps and detergents"
"trichloroacetic acid","a strong acid made by chlorinating acetic acid"
"trichloracetic acid","a strong acid made by chlorinating acetic acid"
"triphosphopyridine nucleotide","a coenzyme of several enzymes"
"triphosphoric acid","an acid that is a partial anhydride of three molecules of phosphoric acid"
"trisodium phosphate","the tertiary phosphate of sodium used as a builder in soaps and detergents"
"trisodium orthophosphate","the tertiary phosphate of sodium used as a builder in soaps and detergents"
"tuna oil","an oil obtained from tuna"
"tundra soil","a black mucky soil with a frozen subsoil that is characteristic of Arctic and subarctic regions"
"tungsten steel","a very hard heat-resistant steel containing tungsten"
"tungstic acid","an oxyacid of tungsten (often polymeric in nature) formed by neutralizing alkaline tungstate solutions"
"typewriter paper","writing paper suitable for use in a typewriter"
"typing paper","writing paper suitable for use in a typewriter"
"thyme camphor","a colorless crystalline solid used in perfume or preserving biological specimens or in embalming or medically as a fungicide or antiseptic"
"thymic acid","a colorless crystalline solid used in perfume or preserving biological specimens or in embalming or medically as a fungicide or antiseptic"
"thyrotropic hormone","anterior pituitary hormone that stimulates the function of the thyroid gland"
"thyrotrophic hormone","anterior pituitary hormone that stimulates the function of the thyroid gland"
"thyroid-stimulating hormone","anterior pituitary hormone that stimulates the function of the thyroid gland"
"thyrotropin-releasing hormone","hormone released by the hypothalamus that controls the release of thyroid-stimulating hormone from the anterior pituitary"
"thyrotropin-releasing factor","hormone released by the hypothalamus that controls the release of thyroid-stimulating hormone from the anterior pituitary"
"tallow oil","an animal oil obtained by pressing tallow"
"tannic acid","any of various complex phenolic substances of plant origin"
"tissue paper","a soft thin (usually translucent) paper"
"tartaric acid","an acid found in many fruits"
"toilet tissue","a soft thin absorbent paper for use in toilets"
"toilet paper","a soft thin absorbent paper for use in toilets"
"tear gas","a gas that makes the eyes fill with tears but does not damage them"
"toilet roll","a roll of toilet paper"
"toluic acid","an isomeric acid derived from toluene"
"tool steel","alloy steel that is suitable for making tools"
"tung oil","a yellow oil obtained from the seeds of the tung tree"
"trace element","an element that occurs at very small quantities in the body but is nonetheless important for many biological processes"
"tracing paper","a semitransparent paper that is used for tracing drawings"
"transfer paper","a paper that is coated with a preparation for transferring a design to another surface"
"thiocyanic acid","an unstable acid that can be obtained by distilling a thiocyanate salt"
"transparent gem","a gemstone having the property of transmitting light without serious diffusion"
"transparent substance","a material having the property of admitting light diffusely"
"translucent substance","a material having the property of admitting light diffusely"
"train oil","a white to brown oil obtained from whale blubber"
"time period","an amount of time"
"trial period","a period of time during which someone or something is tested"
"test period","a period of time during which someone or something is tested"
"time frame","a time period during which something occurs or is expected to occur"
"time off","a time period when you are not required to work"
"travel time","a period of time spent traveling"
"time unit","a unit for measuring time periods"
"twenty-four hours","time for Earth to make a complete rotation on its axis"
"terrestrial time","(astronomy) a measure of time defined by Earth's orbital motion"
"time scale","an arrangement of events used as a measure of duration"
"time value","(music) the relative duration of a musical note"
"time being","the present occasion"
"turnaround time","time need to prepare a vessel or ship for a return trip"
"terminal leave","final leave before discharge from military service"
"transmission time","the coordinated universal time when a transmission is sent from Earth to a spacecraft or other celestial body"
"twelve noon","the middle of the day"
"two weeks","a period of fourteen consecutive days"
"tropical year","the time for the earth to make one revolution around the sun, measured between two vernal equinoxes"
"time limit","a time period within which something must be done or completed"
"twentieth century","the century from 1901 to 2000"
"technological revolution","the transformation from an agricultural to an industrial nation"
"triple time","musical time with three beats in each bar"
"terminal point","final or latest limiting point"
"time interval","a definite length of time marked off by two instants"
"time slot","a time assigned on a schedule or agenda"
"time lag","time during which some action is awaited"
"time immemorial","the distant past beyond memory"
"third trimester","time period extending from the 28th week of gestation until delivery"
"triple-crown season","a season of baseball during which a player wins the triple crown"
"theatrical season","the season when new plays are produced"
"turn in","prepare for sleep"
"turn in","carry out (performances)"
"turn in","make an entrance by turning from a road"
"turn in","to surrender someone or something to another"
"terminal velocity","the constant maximum velocity reached by a body falling through the atmosphere under the attraction of gravity"
"tart up","dress up in a cheap and provocative way"
"tart up","decorate in a cheap and flashy way"
"trick up","put on special clothes to appear particularly appealing and attractive"
"trick out","put on special clothes to appear particularly appealing and attractive"
"turn out","get up and out of bed"
"turn out","come, usually in answer to an invitation or summons"
"turn out","put out or expel from a place"
"turn out","cause to stop operating by disengaging a switch"
"turn out","produce quickly or regularly, usually with machinery"
"turn out","bring forth, 'The apple tree bore delicious apples this year'"
"turn out","turn outward"
"turn out","outfit or equip, as with accessories"
"turn out","come and gather for a public event"
"turn out","result or end"
"turn out","be shown or be found to be"
"turn out","prove to be in the result or end"
"tog up","put on special clothes to appear particularly appealing and attractive"
"tog out","put on special clothes to appear particularly appealing and attractive"
"tense up","cause to be tense and uneasy or nervous or anxious"
"tense up","become tense, nervous, or uneasy"
"tire out","exhaust or get tired through overuse or great strain or stress"
"tucker out","wear out completely"
"throw up","eject the contents of the stomach through the mouth"
"try on","put on a garment in order to see whether it fits and looks nice"
"take off","remove clothes"
"take off","take away or remove"
"take off","make a subtraction"
"take off","prove fatal"
"take off","mimic or imitate in an amusing or satirical manner"
"take off","get started or set in motion, used figuratively"
"take off","leave"
"take off","depart from the ground"
"take off","take time off from work"
"take turns","do something in turns"
"tone up","give a healthy elasticity to"
"take away","remove something concrete, as by lifting, pushing, or taking off, or remove something abstract"
"take away","take out or remove"
"take away","take away a part from"
"take away","get rid of something abstract"
"take away","buy and consume food from a restaurant or establishment that sells prepared food"
"take away","remove from a certain place, environment, or mental or emotional state"
"take away","take from a person or place"
"tear away","rip off violently and forcefully"
"tear off","rip off violently and forcefully"
"take out","take out or remove"
"take out","prevent from being included or considered or accepted"
"take out","take out of a literary work in order to cite or copy"
"take out","buy and consume food from a restaurant or establishment that sells prepared food"
"take out","remove, usually with some force or effort"
"take out","remove something from a container or an enclosed space"
"take out","remove from its packing"
"take out","take liquid out of a container or well"
"take out","bring, take, or pull out of a container or from under a cover"
"take out","obtain by legal or official process"
"take out","remove (a commodity) from (a supply source)"
"take out","purchase prepared food to be eaten at home"
"take out","cause to leave"
"take out","make a date"
"touch on","have an effect upon"
"touch on","restore by replacing a part or putting together what is torn or broken"
"touch on","refer to or discuss briefly"
"touch on","be relevant to"
"tell on","produce an effect or strain on somebody"
"tell on","give away information about somebody"
"tumble dry","dry by spinning with hot air inside a cylinder"
"turn down","make lower or quieter"
"turn down","take a downward direction"
"turn down","reject with contempt"
"turn down","refuse to accept"
"turn down","refuse entrance or membership"
"thin out","lessen the strength or flavor of a solution or mixture"
"thin out","make sparse"
"thin out","become sparser"
"touch up","alter so as to produce a more desirable appearance"
"tidy up","put (things or places) in order"
"take in","make (clothes) smaller"
"take in","take into one's family"
"take in","take up mentally"
"take in","fool or hoax"
"take in","serve oneself to, or consume regularly"
"take in","take up as if with a sponge"
"take in","fold up"
"take in","express willingness to have in one's home or environs"
"take in","take in, also metaphorically"
"take in","accept"
"take in","see or watch"
"take in","hear, usually without the knowledge of the speakers"
"take in","call for and obtain payment of"
"take in","earn on some commercial or business transaction"
"take in","visit for entertainment"
"take in","provide with shelter"
"take in","suck or take up or in"
"taper off","become smaller or less active"
"taper off","end weakly"
"tune up","adjust the pitches of (musical instruments)"
"tune up","adjust for (better) functioning"
"take up","pursue or resume"
"take up","return to a previous location or condition"
"take up","adopt"
"take up","take up as if with a sponge"
"take up","take out or up with or as if with a scoop"
"take up","take in, also metaphorically"
"take up","take up a liquid or a gas either by adsorption or by absorption"
"take up","accept"
"take up","occupy or take on"
"take up","take up and practice as one's own"
"take up","begin work or acting in a certain capacity, office or job"
"take up","turn one's interest to"
"take up","take up time or space"
"take place","come to pass"
"turn back","turn inside out or upside down"
"turn back","go back to a previous state"
"turn back","hold back, as of a danger or an enemy"
"turn back","force to go away"
"turn back","retrace one's course"
"take root","become settled or established and stable in one's residence or life style"
"tighten up","restrict"
"turn up","appear or become visible"
"turn up","bend or lay so that one part covers the other"
"turn up","find by digging in the ground"
"turn up","discover the location of"
"turn up","be shown or be found to be"
"true up","make level, square, balanced, or concentric"
"trim down","cut down on"
"trim back","cut down on"
"top off","fill to the point of almost overflowing"
"top off","finish up or conclude"
"take effect","go into effect or become effective or operative"
"take on","take on a certain form, attribute, or aspect"
"take on","contend against an opponent in a sport, game, or battle"
"take on","admit into a group or community"
"take on","take on titles, offices, duties, responsibilities"
"take on","accept as a challenge"
"turn on","become hostile towards"
"turn on","get high, stoned, or drugged"
"turn on","cause to operate by flipping a switch"
"turn on","cause to be agitated, excited, or roused"
"turn on","produce suddenly or automatically"
"turn on","be contingent on"
"turn to","direct one's interest or attention towards"
"turn to","speak to"
"think of","keep in mind for attention or consideration"
"think of","look on as or consider"
"think of","take into consideration, have in view"
"think of","choose in one's mind"
"think of","intend to refer to"
"think of","devise or invent"
"take back","cause someone to remember the past"
"take back","take back what one has said"
"take back","move text to the previous line"
"take back","bring back to the point of departure"
"take back","regain possession of something"
"take back","resume a relationship with someone after an interruption, as in a wife taking back her husband"
"think back","recapture the past"
"trip up","detect a blunder or misstep"
"trip up","make an error"
"trip up","cause to stumble"
"take account","be fully aware of"
"think out","to consider carefully and rationally"
"think over","reflect deeply on a subject"
"tell apart","mark as different"
"tell apart","detect with the senses"
"take apart","make a mathematical, chemical, or grammatical analysis of"
"take apart","divide into pieces"
"take apart","take apart into its constituent pieces"
"tick off","put a check mark on or near or next to"
"toy with","take into consideration, have in view"
"think about","take into consideration, have in view"
"think about","have on one's mind, think about actively"
"tie in","make a logical or causal connection"
"tie in","be in connection with something relevant"
"talk down","direct and control (the flight of an airplane during landing) via radio"
"talk down","belittle through talk"
"talk down","speak in a condescending manner, as if to a child"
"take for","keep in mind or convey as a conviction or view"
"take issue","be of different opinions"
"take exception","raise a formal objection in a court of law"
"talk terms","discuss the terms of an arrangement"
"take five","take a break for five minutes"
"take ten","take a ten minute break"
"turn over","think about carefully"
"turn over","turn upside down, or throw so as to reverse"
"turn over","turn up, loosen, or remove earth"
"turn over","move by turning over or rotating"
"turn over","turn from an upright or normal position"
"turn over","cause to overturn from an upright or normal position"
"turn over","cause to move around a center so as to show another side of"
"turn over","place into the hands or custody of"
"turn over","do business worth a certain amount of money"
"throw out","cease to consider"
"throw out","bring forward for consideration or acceptance"
"throw out","throw or cast away"
"throw out","remove from a position or office"
"throw out","force to leave or move out"
"talk into","persuade somebody to do something"
"tear apart","express a totally negative opinion of"
"tell off","reprimand"
"talk over","speak with others about something"
"twist around","practice sophistry"
"tone down","make less strong or intense"
"tone down","deaden (a sound or noise), especially by wrapping"
"tie down","restrain from independence by an obligation"
"tie down","secure with or as if with ropes"
"tip off","give insider information or advise to"
"throw in","to insert between other elements"
"throw in","give up in the face of defeat of lacking hope"
"throw in","add as an extra or as a gratuity"
"talk of","discuss or mention"
"talk about","discuss or mention"
"talk about","to consider or examine in speech or writing"
"talk turkey","discuss frankly, often in a business context"
"tot up","determine the sum of"
"tote up","determine the sum of"
"trump out","proclaim or announce with or as if with a fanfare"
"tape record","record with a tape recorder"
"thrash out","discuss vehemently in order to reach a solution or an agreement"
"talk shop","discuss matters that are related to work"
"think twice","consider and reconsider carefully"
"try for","make an attempt at achieving something"
"take down","to make a written note of"
"take down","to tear down so as to make flat with the ground"
"take down","to reduce in worth or character, usually verbally"
"take down","to move something or somebody to a lower position"
"tee off","strike a ball from the teeing ground at the start of a hole"
"team up","form a team"
"toss in","add casually to a conversation"
"take arms","commence hostilities"
"tuck in","to eat up, start eating everything"
"tuck in","to put to bed"
"tuck away","eat up"
"track down","pursue for food or sport (as of wild animals)"
"take aim","point or cause to go (blows, weapons, or objects such as photographic equipment) towards"
"try out","take a sample of"
"try out","perform in order to get a role"
"try out","put to the test, as for its quality, or give experimental use to"
"try out","try something new, as in order to gain experience"
"trip out","get high, stoned, or drugged"
"toss off","drink down entirely"
"toss off","write quickly"
"tear into","hit violently, as in an attack"
"take hold","have or hold in one's hands or grip"
"take hold","assume control"
"tie up","finish the last row"
"tie up","secure with or as if with ropes"
"tie up","secure in or as if in a berth or dock"
"tie up","restrain from moving or operating normally"
"tie up","invest so as to make unavailable for other purposes"
"tag on","fix to"
"tack on","fix to"
"throw together","bring into random order"
"throw together","produce shoddily, without much attention to detail"
"tee up","place on a tee"
"tee up","make detailed arrangements or preparations"
"trice up","hoist up or in and lash or secure with a small rope"
"trice up","raise with a line"
"throw overboard","throw from a boat"
"throw overboard","lose (s.th.) or lose the right to (s.th.) by some error, offense, or crime"
"turn off","cause to stop operating by disengaging a switch"
"turn off","cause to feel intense dislike or distaste"
"turn off","make a turn"
"throw back","throw back with a quick, light motion"
"toss back","throw back with a quick, light motion"
"throw off","get rid of"
"throw away","get rid of"
"throw away","throw or cast away"
"tease apart","disentangle and raise the fibers of"
"turf out","put out or expel from a place"
"tick over","run disconnected or idle"
"think up","devise or invent"
"trump up","invent"
"tear up","to rip into shreds"
"tear up","to shed tears"
"tamp down","press down tightly"
"tear down","to tear down so as to make flat with the ground"
"trigger off","put in motion or move to act"
"touch off","put in motion or move to act"
"take to","have a fancy or particular liking or desire for"
"take to","develop a habit"
"take after","imitate in behavior"
"take after","be similar to a relative"
"tack together","create by putting components or members together"
"tramp down","walk on and flatten"
"tread down","walk on and flatten"
"take heart","gain courage"
"take pride","feel proud of"
"thrust out","push to thrust outward"
"take aback","surprise greatly"
"tickle pink","fill with sublime emotion"
"travel to","go to certain places as for sightseeing"
"turn turtle","overturn accidentally"
"test fly","test a plane"
"travel along","travel along a certain course"
"turn away","move so as not face somebody or something"
"turn away","turn from a straight course, fixed direction, or line of interest"
"turn away","turn away or aside"
"turn away","refuse entrance or membership"
"tip over","to turn from an upright or normal position"
"tip over","to cause to overturn from an upright or normal position"
"tump over","turn from an upright or normal position"
"tump over","cause to overturn from an upright or normal position"
"tool around","ride in a car with no particular goal and just for the pleasure of it"
"thrust ahead","push one's way"
"travel purposefully","travel volitionally and in a certain direction with a certain goal"
"tap out","beat out a rhythm"
"thump out","beat out a rhythm"
"touch down","bring a plane to land"
"thresh about","move or stir about violently"
"thrash about","to move or stir about violently"
"take flight","run away quickly"
"travel by","move past"
"take water","enter the water"
"travel rapidly","move very fast"
"tread on","place or press the foot on"
"tag along","go along with, often uninvited"
"top out","to reach the highest point"
"top out","provide with a top or finish the top (of a structure)"
"top out","give up one's career just as one becomes very successful"
"take leave","go away or leave"
"take notice","observe with special attention"
"take note","observe with care or pay close attention to"
"turn tail","flee"
"take over","take up, as of debts or payments"
"take over","take over ownership of"
"take over","seize and take control without authority and possibly with force"
"take over","take on as one's own the expenses or debts of another person"
"take over","take up and practice as one's own"
"take over","take on titles, offices, duties, responsibilities"
"take over","free someone temporarily from his or her obligations"
"take over","do over"
"take heed","listen and pay attention"
"tune in","regulate (a radio or television set) in order to receive a certain station or program"
"trade in","turn in as payment or part payment for a purchase"
"toss out","throw or cast away"
"toss away","throw or cast away"
"trot out","to bring out and show for inspection and admiration"
"trifle away","spend wastefully"
"take stock","to look at critically or searchingly, or in minute detail"
"take stock","make or include in an itemized record or report"
"take office","assume an office, duty, or title"
"take advantage","draw advantages from"
"take advantage","make excessive use of"
"take orders","be ordained"
"take orders","receive and be expected to follow directions or commands"
"touch base","establish communication with someone"
"take home","earn as a salary or wage"
"take care","be in charge of or deal with"
"take care","take charge of or deal with"
"take care","be careful, prudent, or watchful"
"take charge","assume control"
"take control","assume control"
"take part","share in something"
"trouble oneself","take the trouble to do something"
"tide over","suffice for a period between two points"
"take form","develop into a distinctive entity"
"take shape","develop into a distinctive entity"
"take chances","take a risk in the hope of a favorable outcome"
"take pains","try very hard to do something"
"take stage","attract attention onto oneself"
"take fire","start to burn or burst into flames"
"tangle with","get involved in or with"
"teem in","exist in large quantity"
"until now","used in negative statement to describe a situation that has existed up to this point or up to the present time"
"under way","in motion"
"upside down","in an inverted manner"
"up here","in a specified area or place"
"under arms","armed and prepared for fighting"
"under that","under that"
"under it","under that"
"ultra vires","beyond the scope or in excess of legal power or authority"
"ultra vires","beyond the legal power or authority of a person or official or body etc"
"used to","in the habit"
"unequal to","not meeting requirements"
"up to","having the requisite qualities for"
"up to","busy or occupied with"
"undreamed of","not imagined even in a dream"
"undreamt of","not imagined even in a dream"
"unprovided for","not prepared or ready for"
"unprovided for","without income or means"
"unacquainted with","having little or no knowledge of"
"unfamiliar with","having little or no knowledge of"
"up on","being up to particular standard or level especially in being up to date in knowledge"
"under wraps","kept secret"
"under attack","subjected to enemy attack or censure"
"under fire","subjected to enemy attack or censure"
"unauthorized absence","unauthorized military absence"
"unearned run","a run that was scored as a result of an error by the other team"
"use immunity","an exemption that displaces the privilege against self-incrimination"
"ushering in","the introduction of something new"
"using up","the act of consuming something"
"uterine contraction","a rhythmic tightening in labor of the upper uterine musculature that contracts the size of the uterus and pushes the fetus toward the birth canal"
"urban renewal","the clearing, rebuilding and redevelopment of urban slums"
"unwritten law","law based on customary behavior"
"undercover operation","an operation involving secret work within a community or institution"
"ultimate frisbee","a game between two teams whose players try to toss a Frisbee to one another until they cross the opponents goal"
"unfinished business","work that is left incomplete"
"undercover work","the act of keeping a secret watch for intelligence purposes"
"unconditioned reflex","an automatic instinctive unlearned reaction to a stimulus"
"university extension","an educational opportunity provided by colleges and universities to people who are not enrolled as regular students"
"urban planning","determining and drawing up plans for the future physical arrangement and condition of a community"
"urban planning","the branch of architecture dealing with the design and organization of urban space and activities"
"unobserved fire","fire for which the point of impact (the bursts) cannot be observed"
"unemployment compensation","payment by a United States agency to unemployed people"
"umbilical vesicle","membranous structure that functions as the circulatory system in mammalian embryos until the heart becomes functional"
"umbrella bird","black tropical American bird having a large overhanging crest and long feathered wattle"
"ursine dasyure","small ferocious carnivorous marsupial having a mostly black coat and long tail"
"upland sandpiper","large plover-like sandpiper of North American fields and uplands"
"upland plover","large plover-like sandpiper of North American fields and uplands"
"unguiculate mammal","a mammal having nails or claws"
"uropygial gland","oil-secreting gland situated at the base of the tail in most birds"
"union suit","an undergarment with shirt and drawers in one piece"
"upper cannon","cannon that provides plate armor for the upper arm"
"upper balcony","rearmost or uppermost area in the balcony containing the least expensive seats"
"ultraviolet lamp","any source of illumination that emits ultraviolet radiation"
"ultraviolet source","any source of illumination that emits ultraviolet radiation"
"umbrella tent","a small tent with a single supporting pole and radiating metal ribs"
"uneven bars","a pair of parallel bars set at different heights"
"universal joint","coupling that connects two rotating shafts allowing freedom of movement in all directions"
"upholstery material","the fabric used in upholstering"
"upholstery needle","any of several very heavy and sometimes curved sewing needles used by upholsterers"
"upper berth","the higher of two berths"
"upper deck","a higher deck"
"upper surface","the side that is uppermost"
"upright piano","a piano with a vertical sounding board"
"unit character","(genetics) a character inherited on an all-or-none basis and dependent on the presence of a single gene"
"urinary retention","holding urine in the urinary bladder"
"ultrahigh frequency","300 to 3000 megahertz"
"unfavorable position","the quality of being a competitive disadvantage"
"upper hand","position of advantage and control"
"universal suffrage","suffrage for all adults who are not disqualified by the laws of the country"
"uriniferous tubule","any of the small tubules that are the excretory units of the vertebrate kidney"
"unciform bone","the wrist bone in line with the 4th and 5th fingers"
"upper jaw","the jaw in vertebrates that is fused to the cranium"
"upper jawbone","the jaw in vertebrates that is fused to the cranium"
"uterine cervix","necklike opening to the uterus"
"uveoscleral pathway","a tubule that drains excess aqueous humor"
"urinary organ","an organ that separates waste substances from the blood and discharges them"
"ulnar artery","large artery that branches from the brachial artery to supply the muscles of the forearm and wrist and hand"
"uterine artery","a branch of the internal iliac artery that supplies the uterus and the upper part of the vagina"
"ulnar vein","any of several veins of the forearm"
"umbilical vein","a vein in the umbilical cord"
"uterine vein","one of two veins on each side that arise from the uterine plexus and empty into the internal iliac vein"
"urogenital system","the system that includes all organs involved in reproduction and in the formation and voidance of urine"
"urogenital apparatus","the system that includes all organs involved in reproduction and in the formation and voidance of urine"
"urinary system","the system that includes all organs involved in reproduction and in the formation and voidance of urine"
"urinary apparatus","the system that includes all organs involved in reproduction and in the formation and voidance of urine"
"urinary tract","the organs and tubes involved in the production and excretion of urine"
"urinary bladder","a membranous sac for temporary retention of urine"
"urethral orifice","the orifice through which urine is discharged"
"umbilical cord","membranous duct connecting the fetus with the placenta"
"urogenital cleft","the fissure between the labia majora"
"undescended testis","a testis that fails to move into the scrotum as the male fetus develops"
"undescended testicle","a testis that fails to move into the scrotum as the male fetus develops"
"uterine tube","either of a pair of tubes conducting the egg from the ovary to the uterus"
"uterine cavity","the space inside the uterus between the cervical canal and the Fallopian tubes"
"urethral sphincter","a striated sphincter muscle that constricts the urethra"
"ulnar nerve","a nerve running along the inner side of the arm and passing near the elbow"
"unconscious mind","that part of the mind wherein psychic activity takes place of which the person is unaware"
"unconscious process","a mental process that you are not directly aware of"
"uninominal system","based on the principle of having only one member (as of a legislature) selected from each electoral district"
"unbounded interval","an interval that does not include its endpoints"
"urogenital medicine","the branch of medicine that deals with the diagnosis and treatment of disorders of the urinary tract or urogenital system"
"undulatory theory","(physics) the theory that light is transmitted as waves"
"uncertainty principle","(quantum theory) the theory that it is impossible to measure both energy and time (or position and momentum) completely accurately at the same time"
"underwater archeology","the archeology of underwater sites"
"underwater archaeology","the archeology of underwater sites"
"utopian socialism","socialism achieved by voluntary sacrifice"
"universal quantifier","a logical quantifier of a proposition that asserts that the proposition is true for all members of a class of things"
"underground press","a system of clandestine printing and distribution of dissident or banned literature"
"unabridged dictionary","a dictionary that has not been shortened by the omitting terms or definitions"
"union card","a card certifying membership in a labor union"
"unilateral contract","a one-sided agreement whereby you promise to do (or refrain from doing) something in return for a performance (not a promise)"
"utility program","(computer science) a program designed for general support of the processes of a computer"
"utility routine","a routine that can be used as needed"
"user interface","(computer science) a program that controls a display for the user (usually on a computer monitor) and that allows the user to interact with the system"
"urban legend","a story that appears mysteriously and spreads spontaneously in various forms and is usually false"
"unfavorable judgment","disapproval expressed by pointing out faults or shortcomings"
"universal proposition","(logic) a proposition that asserts something of all members of a class"
"upper-case letter","one of the large alphabetic characters used as the first letter in writing or printing proper names and sometimes for emphasis"
"unicameral script","a script with a single case"
"unstratified language","a programming language that (like natural language) can be used as its own metalanguage"
"unspoken accusation","an accusation that is understood without needing to be spoken"
"unknown quantity","a variable whose values are solutions of an equation"
"unknown quantity","a factor in a given situation whose bearing and importance is not apparent"
"unavoidable casualty","a natural and unavoidable catastrophe that interrupts the expected course of events"
"ulcer diet","a diet of foods that are not irritating"
"upside-down cake","batter baked atop a layer of sweetened fruit then turned upside down so fruit is on top"
"unleavened bread","brittle flat bread eaten at Passover"
"ugli fruit","large sweet juicy hybrid between tangerine and grapefruit having a thick wrinkled skin"
"ugli fruit","hybrid between grapefruit and mandarin orange"
"universal set","(mathematics) the set that contains all the elements or objects involved in the problem under consideration"
