word,definition
"resurgent","rising again as to new life and vigor"
"renascent","rising again as to new life and vigor"
"rightmost","farthest to the right"
"rust-free","free of rust"
"rustproof","treated against rusting"
"risk-free","thought to be devoid of risk"
"relocated","settled in a new location"
"resettled","settled in a new location"
"retrousse","a nose that is turned up at the end"
"red-blind","inability to see the color red or to distinguish red and bluish-green"
"rockbound","abounding in or bordered by rocky cliffs or scarps"
"runcinate","having incised margins with the lobes or teeth pointing toward the base"
"roughened","used of skin roughened as a result of cold or exposure"
"recurvate","curved backward or inward"
"refreshed","with restored energy"
"ruffianly","violent and lawless"
"recovered","freed from illness or injury"
"recovered","found after being lost"
"reentrant","(of angles) pointing inward"
"real-time","of or relating to computer systems that update information at the same rate they receive information"
"resinlike","resembling resin in properties or texture"
"Rhodesian","of or relating to the former country of Rhodesia (now Zimbabwe)"
"reptilian","of or relating to the class Reptilia"
"reptilian","any cold-blooded vertebrate of the class Reptilia including tortoises, turtles, snakes, lizards, alligators, crocodiles, and extinct forms"
"resinated","impregnated or flavored with resin"
"residuary","relating to or indicating a remainder"
"residuary","entitled to the residue of an estate (after payment of debts and specific gifts)"
"Roumanian","of or relating to or characteristic of the country of Romania or its people or languages"
"rheologic","of or relating to rheology"
"rhizoidal","of or relating to a rhizoid"
"rupestral","composed of or inscribed on rock"
"retrieval","the act of regaining or saving something lost (or in danger of becoming lost)"
"retrieval","the cognitive operation of accessing information in memory"
"retrieval","(computer science) the operation of accessing information from the computer's memory"
"recession","the act of becoming more distant"
"recession","the act of ceding back"
"recession","the withdrawal of the clergy and choir from the chancel to the vestry at the end of a church service"
"recession","a small concavity"
"recession","the state of the economy declines"
"relapsing","a failure to maintain a higher state"
"reversion","a failure to maintain a higher state"
"reversion","returning to a former state"
"reversion","turning in the opposite direction"
"reversion","a reappearance of an earlier characteristic"
"reversion","a return to a normal phenotype, usually resulting from a second mutation"
"reversion","(law) an interest in an estate that reverts to the grantor (or his heirs) at the end of some period (e.g., the death of the grantee)"
"regaining","getting something back again"
"reception","the act of receiving"
"reception","(American football) the act of catching a pass in football"
"reception","quality or fidelity of a received broadcast"
"reception","the manner in which something is greeted"
"reception","a formal party of people"
"recapture","the act of taking something back"
"recapture","a legal seizure by the government of profits beyond a fixed amount"
"recapture","capture again"
"recapture","take up anew"
"recapture","experience anew"
"recapture","take back by force, as after a battle"
"remission","the act of absolving or remitting"
"remission","(law) the act of remitting (especially the referral of a law case to another court)"
"remission","an abatement in intensity or degree, as in the manifestations of a disease"
"remission","a payment of money sent to a person in another place"
"rendition","the act of interpreting something as expressed in an artistic performance"
"rendition","handing over prisoners to countries where torture is allowed"
"rendition","an explanation of something that is not immediately obvious"
"rendition","a performance of a musical composition or a dramatic role etc."
"rendering","the act of interpreting something as expressed in an artistic performance"
"rendering","giving in acknowledgment of obligation"
"rendering","perspective drawing of an architect's design"
"rendering","a coat of stucco applied to a masonry wall"
"rendering","an explanation of something that is not immediately obvious"
"rendering","a written communication in a second language having the same meaning as the written communication in a first language"
"rendering","a performance of a musical composition or a dramatic role etc."
"remitment","in law, the act of remitting, especially the referral of a law case to another court"
"remitment","a payment of money sent to a person in another place"
"reduction","the act of reducing complexity"
"reduction","the act of decreasing or reducing something"
"reduction","any process in which electrons are added to an atom or ion, as by removing oxygen or adding hydrogen"
"rejection","the act of rejecting something"
"rejection","the speech act of rejecting"
"rejection","(medicine) an immunological response that refuses to accept substances or organisms that are recognized as foreign"
"rejection","the state of being rejected"
"replacing","the act of furnishing an equivalent person or thing in the place of another"
"ruination","the resulting destruction made by wrecking or ruining something"
"ruination","failure that results in a loss of position or reputation"
"ruination","an event that results in destruction"
"ruination","an irrecoverable state of devastation and destruction"
"recission","(law) the act of rescinding"
"reshuffle","shuffling again"
"reshuffle","a redistribution of something"
"reshuffle","reorganize and assign posts to different people"
"reshuffle","shuffle again"
"reclining","the act of assuming or maintaining a reclining position"
"roughness","harsh or severe speech or behavior"
"roughness","an unpolished unrefined quality"
"roughness","a texture of a surface or edge that is not smooth but is irregular and uneven"
"roughness","the quality of being unpleasant (harsh or rough or grating) to the senses"
"roughness","the formation of small pits in a surface as a consequence of corrosion"
"roughness","rowdy behavior"
"roughness","used of the sea during inclement or stormy weather"
"rabbinate","the office or function of a rabbi"
"rabbinate","rabbis collectively"
"rectorate","the office or station of a rector"
"residency","the position of physician who is receiving special training in a hospital (usually after completing an internship)"
"residency","the act of dwelling in a place"
"rulership","the position of ruler"
"reckoning","the act of counting"
"reckoning","problem solving that involves numbers or quantities"
"reckoning","a bill for an amount due"
"rhinotomy","surgical procedure in which an incision is made in the nose to drain accumulated pus"
"rhizotomy","surgical procedure in which spinal nerve roots are cut"
"radiation","the treatment of disease, especially cancer, by exposure to a radioactive substance"
"radiation","the act of spreading outward from a central source"
"radiation","a radial arrangement of nerve fibers connecting different parts of the brain"
"radiation","the spread of a group of organisms into new habitats"
"radiation","energy that is radiated or transmitted in the form of rays or waves or particles"
"radiation","the spontaneous emission of a stream of particles or electromagnetic rays in nuclear decay"
"radiation","syndrome resulting from exposure to ionizing radiation (e.g., exposure to radioactive chemicals or to nuclear explosions)"
"rest-cure","rest as a medical treatment for stress or anxiety etc."
"resection","surgical removal of part of a structure or organ"
"rascality","reckless or malicious behavior that causes discomfort or annoyance in others"
"rascality","the quality of being a slippery rascal"
"rascality","the trait of indulging in disreputable pranks"
"retention","the act of retaining something"
"retention","the power of retaining liquid"
"retention","the power of retaining and recalling past experience"
"repletion","eating until excessively full"
"repletion","the state of being satisfactorily full and unable to take on more"
"relishing","taking a small amount into the mouth to test its quality"
"refresher","a course that reviews and updates a topic for those who have not kept abreast of developments"
"refresher","a drink that refreshes"
"refresher","a fee (in addition to that marked on the brief) paid to counsel in a case that lasts more than one day"
"rehearing","the act of hearing again"
"recording","the act of making a record, especially an audio record"
"recording","a signal that encodes something (e.g., picture or sound) that has been recorded"
"recording","a storage device on which information (sounds or images) have been recorded"
"radiology","(radiology) examination of the inner structure of opaque objects using X rays or other penetrating radiation"
"radiology","the branch of medical science dealing with the medical use of X-rays or other penetrating radiation"
"rehearsal","(psychology) a form of practice"
"rehearsal","a practice session in preparation for a public performance, as of a play or speech or concert"
"redaction","the act of putting something in writing"
"redaction","putting something, such as a literary work or a legislative bill, into acceptable form"
"recycling","the act of processing used or abandoned materials for use in creating new products"
"repulsion","the act of repulsing or repelling an attack"
"repulsion","intense aversion"
"repulsion","the force by which bodies repel one another"
"rebellion","organized opposition to authority"
"rebellion","refusal to accept some authority or code or convention"
"repeating","the act of doing or performing again"
"Rorschach","a projective tests using bilaterally symmetrical inkblots"
"rigmarole","a long and complicated and confusing procedure"
"rigmarole","a set of confused and meaningless statements"
"residence","the act of dwelling in a place"
"residence","a large and imposing house"
"residence","the official house or establishment of an important person, as a sovereign or president"
"residence","any address at which you dwell more than temporarily"
"ritualism","exaggerated emphasis on the importance of rites or ritualistic forms in worship"
"ritualism","the study of religious or magical rites and ceremonies"
"reburying","the act of burying again"
"refueling","the activity of supplying or taking on fuel"
"retailing","the activities involved in selling commodities directly to consumers"
"rationing","the act of rationing"
"restraint","the act of controlling by restraining someone or something"
"restraint","a device that retards something's motion"
"restraint","lack of ornamentation"
"restraint","discipline in personal and social activities"
"restraint","a rule or condition that limits freedom"
"restraint","the state of being physically constrained"
"repayment","the act of returning money received previously"
"repayment","payment of a debt or obligation"
"racialism","discriminatory or abusive behavior towards members of another race"
"recusancy","refusal to submit to established authority"
"reverence","an act showing respect (especially a bow or curtsy)"
"reverence","a reverent mental attitude"
"reverence","a feeling of profound respect for someone or something"
"reverence","regard with feelings of respect and reverence"
"reference","the act of referring or consulting"
"reference","the most direct or specific meaning of a word or expression"
"reference","the relation between a word or phrase and the object or idea it refers to"
"reference","(computer science) the code that identifies where a piece of information is stored"
"reference","a book to which you can refer for authoritative facts"
"reference","a formal recommendation by a former employer to a potential future employer describing the person's qualifications and dependability"
"reference","a short note recognizing a source of information or of a quoted passage"
"reference","a remark that calls attention to something or someone"
"reference","an indicator that orients you generally"
"reference","a publication or a passage from a publication that is referred to"
"reference","to refer to"
"rotavirus","the reovirus causing infant enteritis"
"redbreast","small Old World songbird with a reddish breast"
"riflebird","velvety black Australian bird of paradise with green and purple iridescence on head and tail"
"roundworm","unsegmented worms with elongated rounded body pointed at both ends"
"roundworm","infections of the skin or nails caused by fungi and appearing as itching circular patches"
"razorbill","black-and-white northern Atlantic auk having a compressed sharp-edged bill"
"retriever","a dog with heavy water-resistant coat that can be trained to retrieve game"
"rockchuck","heavy-bodied yellowish-brown marmot of rocky areas of western North America"
"racehorse","a horse bred for racing"
"ridgeling","a colt with undescended testicles"
"reticulum","the second compartment of the stomach of a ruminant"
"reticulum","any fine network (especially one in the body composed of cells or blood vessels)"
"rood-tree","representation of the cross on which Jesus died"
"remainder","a piece of cloth that is left over after the rest has been used or sold"
"remainder","the number that remains after subtraction"
"remainder","the part of the dividend that is left over when the dividend is not evenly divisible by the divisor"
"remainder","something left after other parts have been taken away"
"remainder","sell cheaply as remainders"
"regulator","a control that maintains a steady speed in a machine (as by controlling the supply of fuel)"
"regulator","any of various controls or devices for regulating or controlling fluid flow, pressure, temperature, etc."
"regulator","an official responsible for control and supervision of a particular activity or area of public interest"
"raceabout","a small sloop having the keep of a knockabout but with finer lines and carrying more sail"
"racetrack","a course over which races are run"
"reflexion","the image of something as reflected by a mirror (or other reflective material)"
"reflexion","a likeness in which left and right are reversed"
"reflexion","the ability to reflect beams or rays"
"reflexion","a calm, lengthy, intent consideration"
"reflexion","a remark expressing careful consideration"
"reflexion","expression without words"
"reflexion","the phenomenon of a propagating wave (light or sound) being thrown back from a surface"
"rectifier","electrical device that transforms alternating into direct current"
"rectifier","a person who corrects or sets right"
"radiogram","a photographic image produced on a radiosensitive surface by radiation other than visible light (especially by X-rays or gamma rays)"
"radiogram","a message transmitted by wireless telegraphy"
"refectory","a communal dining-hall (usually in a monastery)"
"reflector","optical telescope consisting of a large concave mirror that produces an image that is magnified by the eyepiece"
"reflector","device that reflects radiation"
"rofecoxib","a Cox-2 inhibitor (trade name Vioxx) that relieves pain and inflammation without harming the digestive tract"
"retractor","surgical instrument that holds back the edges of a surgical incision"
"reliquary","a container where religious relics are stored or displayed (especially relics of saints)"
"ritonavir","a protease inhibitor (trade name Norvir) used in treating HIV"
"revetment","a facing (usually masonry) that supports an embankment"
"revetment","a barrier against explosives"
"rheometer","an instrument for measuring the flow of liquids (especially arterial blood)"
"roadblock","a barrier set up by police to stop traffic on a street or road in order to catch a fugitive or inspect traffic etc."
"roadblock","any condition that makes it difficult to make progress or to achieve an objective"
"roadhouse","an inn (usually outside city limits on a main road) providing meals and liquor and dancing and (sometimes) gambling"
"ribavirin","an inhaled antiviral agent (trade name Virazole) that may be used to treat serious virus infections"
"repertory","a storehouse where a stock of things is kept"
"repertory","a collection of works (plays, songs, operas, ballets) that an artist or company can perform and do perform for short intervals on a regular schedule"
"repertory","the entire range of skills or aptitudes or devices used in a particular field or occupation"
"rerebrace","cannon that provides plate armor for the upper arm"
"reserpine","antihypertensive consisting of an alkaloid extracted from the plant Rauwolfia serpentina (trade names Raudixin or Rau-Sed or Sandril or Serpasil)"
"reservoir","tank used for collecting and storing a liquid (as water or oil)"
"reservoir","lake used to store water for community use"
"reservoir","anything (a person or animal or plant or substance) in which an infectious agent normally lives and multiplies"
"reservoir","a large or extra supply of something"
"ridgepole","a beam laid along the edge where two sloping sides of a roof meet at the top"
"resonator","any system that resonates"
"resonator","an electrical circuit that combines capacitance and inductance in such a way that a periodic electric oscillation will reach maximum amplitude"
"resonator","a hollow chamber whose dimensions allow the resonant oscillation of electromagnetic or acoustic waves"
"roughcast","a rough preliminary model"
"roughcast","a coarse plaster for the surface of external walls"
"roughcast","hew roughly, without finishing the surface"
"roughcast","apply roughcast to"
"roughcast","shape roughly"
"rushlight","a tallow candle with a rush stem as the wick"
"readiness","prompt willingness"
"readiness","a natural effortlessness"
"readiness","(psychology) being temporarily ready to respond in a particular way"
"readiness","the state of having been made ready or prepared for use or action (especially military action)"
"reticence","the trait of being uncommunicative"
"rigidness","the quality of being rigid and rigorously severe"
"rigidness","the physical property of being stiff and resisting bending"
"rightness","conformity with some esthetic standard of correctness or propriety"
"rightness","conformity to fact or truth"
"rightness","according with conscience or morality"
"rightness","appropriate conduct"
"rockiness","the quality of abounding in rocks and stones"
"rectitude","righteousness as a consequence of being honorable and honest"
"rusticity","the quality of being rustic or gauche"
"rabidness","unrestrained excitement or enthusiasm"
"runniness","the property of flowing easily"
"ruddiness","a healthy reddish complexion"
"resonance","the quality imparted to voiced speech sounds by the action of the resonating chambers of the throat and mouth and nasal cavities"
"resonance","having the character of a loud deep sound"
"resonance","a vibration of large amplitude produced by a relatively small vibration near the same frequency of vibration as the natural frequency of the resonating system"
"resonance","an excited state of a stable particle causing a sharp maximum in the probability of absorption of electromagnetic radiation"
"resonance","a relationship of mutual understanding or trust and agreement between people"
"redolence","a pleasingly sweet olfactory property"
"roundness","the bodily property of being well rounded"
"roundness","the property possessed by a line or surface that is curved and not angular"
"roundness","the quality of being round numbers"
"roundness","the fullness of a tone of voice"
"raininess","(of weather) the badness of the weather"
"rapidness","a rate that is rapid"
"rotundity","the roundness of a 3-dimensional object"
"rotundity","the fullness of a tone of voice"
"roominess","spatial largeness and extensiveness (especially inside a building)"
"roominess","intellectual breadth"
"runtiness","smallness of stature"
"rustiness","ineptitude or awkwardness as a consequence of age or lack of practice"
"rustiness","the condition of being coated or clogged with rust"
"rationale","(law) an explanation of the fundamental reasons (especially an explanation of the working of some device in terms of laws of nature)"
"resolving","analysis into clear-cut components"
"reasoning","endowed with the capacity to reason"
"reasoning","thinking that is coherent and logical"
"recursion","(mathematics) an expression such that each term is generated by repeating a particular mathematical operation"
"reformism","a doctrine of reform"
"recipient","the semantic role of the animate entity that is passively involved in the happening denoted by the verb in the clause"
"recipient","a person who receives something"
"rewriting","editing that involves writing something again"
"rewording","changing a particular word or phrase"
"recasting","changing a particular word or phrase"
"rent-roll","a register of rents"
"rejoinder","(law) a pleading made by a defendant in response to the plaintiff's replication"
"rejoinder","a quick reply to a question or remark (especially a witty or critical one)"
"rudiments","a statement of fundamental facts or principles"
"reporting","the news as presented by reporters for newspapers or radio or television"
"reportage","the news as presented by reporters for newspapers or radio or television"
"reprimand","an act or expression of criticism and censure"
"reprimand","rebuke formally"
"reprimand","censure severely or angrily"
"roundelay","a song in which a line or phrase is repeated as the refrain"
"raspberry","a cry or noise made to express displeasure or contempt"
"raspberry","red or black edible aggregate berries usually smaller than the related blackberries"
"raspberry","woody brambles bearing usually red but sometimes black or yellow fruits that separate from the receptacle when ripe and are rounder and smaller than blackberries"
"rusticism","a rural idiom or expression"
"rockslide","a landslide of rocks"
"rat-a-tat","a series of short sharp taps (as made by strokes on a drum or knocks on a door)"
"rub-a-dub","the sound made by beating a drum"
"repechage","a race (especially in rowing) in which runners-up in the eliminating heats compete for a place in the final race"
"razbliuto","the sentimental feeling you have about someone you once loved but no longer do"
"revulsion","intense aversion"
"refection","a light meal or repast"
"rechauffe","warmed leftovers"
"ready-mix","a commercial preparation containing most of the ingredients for a dish"
"radicchio","prized variety of chicory having globose heads of red leaves"
"Roquefort","French blue cheese"
"ravigotte","veloute sauce seasoned with chopped chervil, chives, tarragon, shallots and capers"
"rijstafel","dish originating in Indonesia"
"retreated","people who have retreated"
"ruggelach","pastry made with a cream cheese dough and different fillings (as raisins and walnuts and cinnamon or chocolate and walnut and apricot preserves)"
"rearguard","a detachment assigned to protect the rear of a (retreating) military body"
"roadstead","a partly sheltered anchorage"
"repressor","an agent that represses"
"represser","an agent that represses"
"retardant","any agent that retards or delays or hinders"
"retardent","any agent that retards or delays or hinders"
"ridgeline","a long narrow range of hills"
"riverbank","the bank of a river"
"riverside","the bank of a river"
"rangeland","land suitable for grazing livestock"
"rappeller","a person who descends down a nearly vertical face by using a doubled rope that is wrapped around the body and attached to some high point"
"raconteur","a person skilled in telling anecdotes"
"roughneck","a cruel and brutal fellow"
"ruminator","a reflective thinker characterized by quiet contemplation"
"requester","one praying humbly for something"
"recruiter","an official who enlists personnel for military service"
"recruiter","someone who supplies members or employees"
"racialist","a person with a prejudiced belief that one race is superior to others"
"racketeer","someone who commits crimes for profit (especially one who obtains money by fraud or extortion)"
"racketeer","carry on illegal business activities involving crime"
"redheader","someone who has red hair"
"reenactor","a person who enacts a role in an event that occurred earlier"
"ragpicker","an unskilled person who picks up rags from trash cans and public dumps as a means of livelihood"
"ragsorter","a worker who sorts rags and old clothing for new uses, as in papermaking"
"renovator","a skilled worker who is employed to restore or refinish buildings or antique furniture"
"rainmaker","American Indian medicine man who attempt to make it rain"
"rainmaker","executive who is very successful in bringing in business to his company or firm"
"registrar","someone responsible for keeping records"
"registrar","the administrator responsible for student records"
"registrar","a person employed to keep a record of the owners of stocks and bonds issued by the company"
"ratepayer","a person who pays local rates (especially a householder)"
"repairman","a skilled worker whose job is to repair things"
"recoverer","someone who saves something from danger or violence"
"reservist","a member of a military reserve"
"respecter","a person who respects someone or something"
"responder","someone who responds"
"roisterer","an especially noisy and unrestrained merrymaker"
"ropemaker","a craftsman who makes ropes"
"rhymester","a writer who composes rhymes"
"roundhead","a brachycephalic person"
"roundsman","a workman employed to make rounds (to deliver goods or make inspections or so on)"
"ridiculer","a humorist who uses ridicule and irony and sarcasm"
"rumrunner","someone who illegally smuggles liquor across a border"
"runner-up","the competitor who finishes second"
"ritualist","a social anthropologist who is expert on rites and ceremonies"
"ritualist","an advocate of strict observance of ritualistic forms"
"rainstorm","a storm with rain"
"reactance","opposition to the flow of electric current resulting from inductance and capacitance (rather than resistance)"
"red-berry","North American perennial herb with alternately compound leaves and racemes of small white flowers followed by bright red oval poisonous berries"
"red-berry","small spiny evergreen shrub of western United States and Mexico with minute flowers and bright red berries"
"rauwolfia","any shrub or small tree of the genus Rauwolfia having leaves in whorls and cymose flowers"
"rauwolfia","any of several alkaloids extracted from the shrub Rauwolfia serpentina"
"rauvolfia","any shrub or small tree of the genus Rauwolfia having leaves in whorls and cymose flowers"
"rockcress","any of several rock-loving cresses of the genus Arabis"
"rockcress","noxious cress with yellow flowers"
"rosinweed","any of various western American plants of the genus Grindelia having resinous leaves and stems formerly used medicinally"
"rosinweed","North American perennial having a resinous odor and yellow flowers"
"rhodanthe","Australian annual everlasting having light pink nodding flower heads"
"ricegrass","any grass of the genus Oryzopsis"
"rewa-rewa","slender elegant tree of New Zealand having racemes of red flowers and yielding valuable mottled red timber"
"rabbiteye","shrub of southeastern United States grown commercially especially for canning industry"
"ramontchi","small shrubby tree of Madagascar cultivated in tropical regions as a hedge plant and for its deep red acid fruits resembling small plums"
"rocambole","European leek cultivated and used like leeks"
"rattlebox","any of various plants of the genus Crotalaria having inflated pods within which the seeds rattle"
"rose-root","Eurasian mountain plant with fleshy pink-tipped leaves and a cluster of yellow flowers"
"rootstock","root or part of a root used for plant propagation"
"rootstock","a horizontal plant stem with shoots above and roots below serving as a reproductive structure"
"rootstalk","a horizontal plant stem with shoots above and roots below serving as a reproductive structure"
"rateables","property that provides tax income for local governments"
"re-uptake","a process of using up or consuming again"
"rain-wash","the washing away of soil or other loose material by rain"
"refilling","filling again by supplying what has been used up"
"reflation","inflation of currency after a period of deflation"
"relations","mutual dealings or connections or communications among persons or groups"
"relevance","the relation of something to the matter at hand"
"relevancy","the relation of something to the matter at hand"
"rectangle","a parallelogram with four right angles"
"rowdiness","rowdy behavior"
"rectocele","protrusion or herniation of the rectum into the vagina"
"retinitis","inflammation of the retina"
"rancidity","the state of being rancid"
"riskiness","a state of danger involving risk"
"ruthenium","a rare polyvalent metallic element of the platinum group"
"rhodonite","a pink or red mineral consisting of crystalline manganese silicate"
"reductant","a substance capable of bringing about the reduction of another substance as it itself is oxidized"
"rainwater","drops of fresh water that fall as precipitation from clouds"
"rhodolite","a red or pink variety of garnet used as a gemstone"
"raffinose","a trisaccharide that occurs in sugar beets and cotton seeds and certain cereals"
"ravelling","a bit of fiber that has become separated from woven fabric"
"reductase","an enzyme that catalyses the biochemical reduction of some specified substance"
"rubicelle","a yellow or orange variety of ruby spinel"
"resolvent","a liquid substance capable of dissolving other substances"
"rhodopsin","a red photopigment in the retinal rods of vertebrates"
"reanimate","give new life or energy to"
"refreshen","make fresh again"
"refreshen","become or make oneself fresh again"
"reproduce","have offspring or produce more individuals of a given animal or plant"
"reproduce","repeat after memorization"
"reproduce","make a copy or equivalent of"
"reproduce","recreate a sound, image, idea, mood, atmosphere, etc."
"rasterize","convert (an image) into pixels"
"rasterise","convert (an image) into pixels"
"resurrect","cause to become alive again"
"resurrect","return from the dead"
"resurrect","restore from a depressed, inactive, or unused state"
"reconvert","convert back"
"republish","revive (a cancelled will or a libel)"
"republish","publish again"
"redevelop","change the plans for the use of (land)"
"redevelop","formulate or develop again, of an improved theory or hypothesis"
"redevelop","develop for a second time, in order to improve the contrast, colour, etc., of a negative or print"
"resuspend","put back into suspension"
"rubberize","to coat or impregnate with rubber"
"rubberise","to coat or impregnate with rubber"
"refurbish","make brighter and prettier"
"restitute","restore to a previous or better condition"
"restitute","give or bring back"
"repercuss","cause repercussions"
"ruggedize","produce in a version designed to withstand rough usage"
"ruggedise","produce in a version designed to withstand rough usage"
"recombine","to combine or put together again"
"recombine","cause genetic recombination"
"recombine","undergo genetic recombination"
"reinforce","make stronger"
"reinforce","strengthen and support with rewards"
"reenforce","make stronger"
"remediate","to set straight or right"
"rough-dry","dry without smoothing or ironing"
"rearrange","put into a new order or arrangement"
"randomize","arrange in random order"
"randomise","arrange in random order"
"resublime","sublime (a compound) once again"
"retrovert","go back to a previous state"
"represent","to establish a mapping (of mathematical elements or sets)"
"represent","bring forward and present to the mind"
"represent","point out or draw attention to in protest or remonstrance"
"represent","express indirectly by an image, form, or model"
"represent","describe or present, usually with respect to a particular quality"
"represent","serve as a means of expressing something"
"represent","create an image or likeness of"
"represent","perform (a play), especially on a stage"
"represent","play a role or part"
"represent","be a delegate or spokesperson for"
"represent","be representative or typical for"
"represent","be the defense counsel for someone in a trial"
"represent","form or compose"
"represent","take the place of or be parallel or equivalent to"
"represent","be characteristic of"
"resurface","appear again"
"resurface","cover with a new surface"
"resurface","reappear on the surface"
"re-emerge","to appear again"
"replenish","fill something that had previously been emptied"
"re-assume","take on again, as after a time lapse"
"ritualize","make or evolve into a ritual"
"ritualise","make or evolve into a ritual"
"reconcile","bring into consonance or accord"
"reconcile","make (one thing) compatible with (another)"
"reconcile","accept as inevitable"
"reconcile","come to terms"
"rusticate","lend a rustic character to"
"rusticate","give (stone) a rustic look"
"rusticate","suspend temporarily from college or university, in England"
"rusticate","send to the country"
"rusticate","live in the country and lead a rustic life"
"recommend","make attractive or acceptable"
"recommend","push for something"
"recommend","express a good opinion of"
"recollect","recall knowledge from memory"
"reminisce","recall the past"
"recognize","accept (someone) to be what is claimed or accept his power and authority"
"recognize","perceive to be the same"
"recognize","be fully aware or cognizant of"
"recognize","express obligation, thanks, or gratitude for"
"recognize","express greetings upon meeting someone"
"recognize","detect with the senses"
"recognize","grant credentials to"
"recognize","show approval or appreciation of"
"recognise","accept (someone) to be what is claimed or accept his power and authority"
"recognise","perceive to be the same"
"recognise","be fully aware or cognizant of"
"recognise","express obligation, thanks, or gratitude for"
"recognise","express greetings upon meeting someone"
"recognise","detect with the senses"
"recognise","grant credentials to"
"recognise","show approval or appreciation of"
"repudiate","refuse to acknowledge, ratify, or recognize as valid"
"repudiate","cast off"
"repudiate","reject as untrue, unfounded, or unjust"
"repudiate","refuse to recognize or pay"
"re-create","form anew in the imagination"
"re-create","create anew"
"re-create","make a replica of"
"reexamine","look at again"
"reprehend","express strong disapproval of"
"reconvict","convict anew"
"reconfirm","confirm again"
"rubricate","sign with a mark instead of a name"
"rubricate","decorate manuscripts with letters painted red"
"rubricate","furnish with rubrics or regulate by rubrics"
"rubricate","place in the church calendar as a red-letter day honoring a saint"
"reiterate","to say, state, or perform again"
"retaliate","make a counterattack and return like for like, especially evil for evil"
"retaliate","take revenge for a perceived wrong"
"reprocess","use again after processing"
"rough-hew","hew roughly, without finishing the surface"
"reinstall","install again"
"redeposit","deposit anew"
"redeposit","deposit once again"
"refashion","make new"
"replicate","make or do or perform again"
"replicate","reproduce or make an exact copy of"
"replicate","bend or turn backward"
"reconvene","meet again"
"reimburse","reimburse or compensate (someone), as for a loss"
"reimburse","pay back for some expense incurred"
"refinance","renew the financing of"
"reconquer","conquer anew"
"repossess","regain possession of something"
"repossess","claim back"
"redispose","dispose anew"
"refurnish","furnish with new or different furniture"
"reinstate","bring back into original existence, use, function, or position"
"reinstate","restore to the previous state or rank"
"seriously","to a severe or serious degree"
"seriously","in a serious manner"
"sometimes","on certain occasions or in certain cases but not always"
"somewhere","in or at or to some place"
"somewhere","an indefinite or unknown location"
"someplace","in or at or to some place"
"seemingly","from appearances alone"
"specially","to a distinctly greater extent or degree than is common"
"specially","in a special manner"
"spatially","with regard to space"
"severally","in the order given"
"severally","apart from others"
"similarly","in like or similar manner"
"sincerely","written formula for ending a letter"
"sincerely","with sincerity"
"soulfully","in a soulful manner"
"supremely","to the maximum degree"
"sapiently","in a shrewd manner"
"scrappily","in a bellicose contentious manner"
"screakily","in a creaky manner"
"selfishly","in an egotistical manner"
"servilely","in an obsequious manner"
"sparingly","to a meager degree or in a meager manner"
"slenderly","to a meager degree or in a meager manner"
"slenderly","in a slim or slender manner"
"sensually","in a sultry and sensual manner"
"separably","with possibility of separation or individuation"
"sevenfold","seven times"
"sevenfold","having seven units or components"
"seventhly","in the seventh place"
"shallowly","in a shallow manner"
"strangely","in a strange manner"
"scorching","capable of causing burns"
"scorching","hot and dry enough to burn or parch a surface"
"squalidly","in a sordid or squalid way"
"sottishly","in a sottish manner"
"southeast","to, toward, or in the southeast"
"southeast","situated in or oriented toward the southeast"
"southeast","coming from the southeast"
"southeast","a location in the southeastern part of a country, region, or city"
"southeast","the compass point midway between south and east"
"southeast","the direction corresponding to the southeastward compass point"
"sou'-east","to, toward, or in the southeast"
"sou'-east","the compass point midway between south and east"
"southwest","to, toward, or in the southwest"
"southwest","situated in or oriented toward the southwest"
"southwest","coming from the southwest"
"southwest","a location in the southwestern part of a country, region, or city"
"southwest","the compass point midway between south and west"
"southwest","the direction corresponding to the southwestward compass point"
"sketchily","in a sketchy incomplete manner"
"stoically","without emotion"
"skilfully","with skill"
"stylishly","in a stylish manner"
"slopingly","with a slant"
"southerly","from the south"
"southerly","toward the south"
"southerly","situated in or oriented toward the south"
"southerly","a wind from the south"
"slantwise","at a slant"
"slantways","at a slant"
"sublimely","completely"
"slam-bang","in a violent or sudden or noisy manner"
"slam-bang","with heedless speed"
"slam-bang","in a careless or reckless manner"
"slam-bang","violent and sudden and noisy"
"southward","toward the south"
"southward","moving toward the south"
"southward","the cardinal compass point that is at 180 degrees"
"slap-bang","in a violent or sudden or noisy manner"
"slap-bang","directly or immediately"
"slavishly","in a slavish manner"
"slouchily","in a slouchy manner"
"smilingly","with smiles"
"staunchly","in a staunch manner"
"sobbingly","with sobs"
"stiltedly","in a stilted manner"
"sidewards","toward one side"
"summarily","without delay"
"sinuously","in a sinuous manner"
"spaceward","towards outer space"
"shortened","with parts removed"
"shortened","cut short"
"shortened","shortened by or as if by means of parts that slide one within another or are crushed one into another"
"shortened","cut short in duration"
"sedentary","requiring sitting or little activity"
"summative","of or relating to a summation or produced by summation"
"stressful","extremely irritating to the nerves"
"sleepless","always watchful"
"sleepless","experiencing or accompanied by sleeplessness"
"synclinal","sloping downward toward each other to create a trough"
"synthetic","of a proposition whose truth value is determined by observation or facts"
"synthetic","systematic combining of root and modifying elements into single words"
